mcmc_duration_seconds,ess_bulk_tau,ess_tail_tau,rhat_tau,ess_bulk_tau_clipped,ess_tail_tau_clipped,rhat_tau_clipped,ess_bulk_min_delta,ess_tail_min_delta,rhat_max_delta,ess_bulk_median_delta,ess_tail_median_delta,rhat_median_delta,ess_bulk_per_minute_tau,ess_tail_per_minute_tau,ess_bulk_per_minute_tau_clipped,ess_tail_per_minute_tau_clipped,ess_bulk_min_per_minute_delta,ess_tail_min_per_minute_delta,ess_bulk_median_per_minute_delta,ess_tail_median_per_minute_delta,delta_acceptance_prob,delta_position_moved,tau_acceptance_prob,tau_position_moved,run
85.11134195327759,2326.013474943452,4217.214423585894,1.001559911373354,2326.013474943452,4217.214423585894,1.001559911373354,27364.34209697365,8153.660876691291,1.0010649307326258,37598.104401592376,9979.396076527357,1.0005296148905654,1639.7439553146737,2972.962940169098,1639.7439553146737,2972.962940169098,19290.737146639385,5747.99599411836,26505.11920413528,7035.0643151689055,0.8076957027362515,99,0.8076957027362515,99,dummy-07tb594p
81.4424979686737,629.5393991444201,935.2557444914833,1.0037615176957242,629.5393991444201,935.2557444914833,1.0037615176957242,5099.231630703104,1663.5388236621434,1.002211058667723,16068.371066864456,2660.127378707331,1.001492125003599,463.7918149710252,689.0179705818131,463.7918149710252,689.0179705818131,3756.686072667728,1225.5558450346246,11837.827768773775,1959.7586850029063,0.8039681807955347,99,0.8039681807955347,99,dummy-0870xn8m
78.22676539421082,1228.3309916868309,1816.3172403925137,1.0011597703829538,1228.3309916868309,1816.3172403925137,1.0011483844191753,7509.406134974198,4014.5113158520458,1.0013756978433983,28943.858870395172,5883.7359965383785,1.0004781418302118,942.1309845781252,1393.1169705709935,942.1309845781252,1393.1169705709935,5759.721315689169,3079.13381995657,22199.966002329813,4512.830845213859,0.7812928264890205,99,0.7812928264890205,99,dummy-09hjmkk7
78.96694779396057,256.7442771502456,62.036893523523794,1.0205815173446346,256.7442771502456,62.036893523523794,1.0201111903999571,843.4517850037728,9605.2572500722,1.0112825923575337,17281.28388264658,13200.999171360972,1.0049475988763192,195.07727041962343,47.136349009250985,195.07727041962343,47.136349009250985,640.8644187726453,7298.185520707296,13130.519311246517,10030.271808760925,0.7840856022477707,99,0.7840856022477707,99,dummy-09ud5rn2
332.9032244682312,2962.575381718661,4801.672912851421,1.0012090187865832,2962.575381718661,4801.672912851421,1.0012090187865832,34509.87254459924,12820.771344188594,1.0009681143016131,57121.58831683102,15437.271886691578,1.0002435044027846,533.9525418747714,865.4177959113716,533.9525418747714,865.4177959113716,6219.802634785083,2310.7204259738987,10295.170028720844,2782.2990140183665,0.8404220919788512,99,0.8404220919788512,99,dummy-09vab21b
398.4008705615998,5539.012224394796,6667.5520331518,1.000802571743661,5539.012224394796,6667.5520331518,1.000802571743661,27840.685951350137,20679.367221341545,1.0003516419920873,52421.20458539033,25472.064093314733,1.0001168629643145,834.1867651925778,1004.147208376275,834.1867651925778,1004.147208376275,4192.8652282468565,3114.355728017038,7894.742475561699,3836.145848387594,0.8407990532321652,99,0.8407990532321652,99,dummy-0a5uwbml
61.56598281860352,3231.054896853568,5317.689026684305,1.000807505578074,3231.054896853568,5317.689026684305,1.000807505578074,32310.727335937034,12447.396683597395,1.0007573804275374,49582.38384917684,16627.586895881723,1.0002223419668097,3148.870284137396,5182.429110912315,3148.870284137396,5182.429110912315,31488.87667184967,12130.786626379797,48321.214000853506,16204.65016683596,0.8164407192308089,99,1,1,dummy-0adchodn
84.02632999420166,614.6732281091007,194.30776724734488,1.0101266592516116,614.6732281091007,194.30776724734488,1.0101266592516116,1950.586813561874,2315.440266373642,1.0033861647608064,19274.99976436166,17231.87743077641,1.0016896630129148,438.9147269563126,138.74777150977795,438.9147269563126,138.74777150977795,1392.8397065751724,1653.3676526394204,13763.542760245571,12304.626965356349,0.7987269426799489,99,0.7987269426799489,99,dummy-0avkprot
86.37699007987976,2029.9239353983064,3684.9189226202934,1.0011226455954088,2029.9239353983064,3684.9189226202934,1.0011226455954088,19634.811629976022,7350.612550886163,1.0005605048410526,38583.61145528633,9826.83134069691,1.0004032309278728,1410.044920658434,2559.653157082148,1410.044920658434,2559.653157082148,13638.918150645071,5105.951858768261,26801.312307552012,6826.006322940344,0.8157876824364919,99,0.8157876824364919,99,dummy-0be30l4x
93.67610692977904,762.3528669102341,428.45944863995624,1.002659554295917,762.3528669102341,428.45944863995624,1.0011425088908483,2622.075842040534,4642.706276051352,1.0008610806393965,13630.536758059476,6574.371347081584,1.000339435187652,488.2907020132922,274.43035114245447,488.2907020132922,274.43035114245447,1679.4522710082815,2973.675846412954,8730.424782667658,4210.916676123075,0.721654288832738,99,0.721654288832738,99,dummy-0bgb44ff
