index,variable,kernel,error_code,error_msg,phase,count,relative,run
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,187,0.004675,dummy-q1th1k1k
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-q1th1k1k
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q1th1k1k
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q1th1k1k
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q1th1k1k
0,trafo0_latent,kernel_00,1,divergent transition,warmup,235,0.01175,dummy-q20hb6wl
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-q20hb6wl
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q20hb6wl
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q20hb6wl
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-q20hb6wl
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q20hb6wl
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-q20hb6wl
0,trafo0_latent,kernel_00,1,divergent transition,warmup,216,0.0108,dummy-q2htinme
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-q2htinme
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,22,0.0011,dummy-q2htinme
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q2htinme
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,216,0.0108,dummy-q2htinme
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-q2htinme
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,22,0.0011,dummy-q2htinme
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q2htinme
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q2htinme
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q2htinme
0,trafo0_latent,kernel_00,1,divergent transition,warmup,180,0.009,dummy-q2lwv411
0,trafo0_latent,kernel_00,1,divergent transition,posterior,42,0.00105,dummy-q2lwv411
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,42,0.0021,dummy-q2lwv411
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q2lwv411
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,180,0.009,dummy-q2lwv411
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,42,0.00105,dummy-q2lwv411
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,42,0.0021,dummy-q2lwv411
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q2lwv411
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q2lwv411
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q2lwv411
0,trafo0_latent,kernel_00,1,divergent transition,warmup,367,0.01834999999999999,dummy-q2vipnjx
0,trafo0_latent,kernel_00,1,divergent transition,posterior,584,0.0146,dummy-q2vipnjx
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q2vipnjx
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q2vipnjx
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,367,0.01834999999999999,dummy-q2vipnjx
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,584,0.0146,dummy-q2vipnjx
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q2vipnjx
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q2vipnjx
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q2vipnjx
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q2vipnjx
0,trafo0_latent,kernel_00,1,divergent transition,warmup,188,0.0094,dummy-q343h97p
0,trafo0_latent,kernel_00,1,divergent transition,posterior,15,3.75e-4,dummy-q343h97p
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,52,0.0026,dummy-q343h97p
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q343h97p
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,188,0.0094,dummy-q343h97p
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,15,3.75e-4,dummy-q343h97p
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,52,0.0026,dummy-q343h97p
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q343h97p
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q343h97p
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q343h97p
0,trafo0_latent,kernel_00,1,divergent transition,warmup,74,0.00369999999999999,dummy-q3ohcgrk
0,trafo0_latent,kernel_00,1,divergent transition,posterior,5,1.25e-4,dummy-q3ohcgrk
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-q3ohcgrk
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q3ohcgrk
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-q3ohcgrk
0,trafo0_latent,kernel_00,1,divergent transition,warmup,382,0.0191,dummy-q573eg25
0,trafo0_latent,kernel_00,1,divergent transition,posterior,492,0.01229999999999999,dummy-q573eg25
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-q573eg25
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q573eg25
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,382,0.0191,dummy-q573eg25
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,492,0.01229999999999999,dummy-q573eg25
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-q573eg25
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q573eg25
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q573eg25
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q573eg25
0,trafo0_latent,kernel_00,1,divergent transition,warmup,221,0.01105,dummy-q5fwkour
0,trafo0_latent,kernel_00,1,divergent transition,posterior,749,0.018725,dummy-q5fwkour
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,4,2e-4,dummy-q5fwkour
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q5fwkour
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,221,0.01105,dummy-q5fwkour
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,749,0.018725,dummy-q5fwkour
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,4,2e-4,dummy-q5fwkour
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q5fwkour
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q5fwkour
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q5fwkour
0,trafo0_latent,kernel_00,1,divergent transition,warmup,191,0.00955,dummy-q5xintee
0,trafo0_latent,kernel_00,1,divergent transition,posterior,465,0.011625,dummy-q5xintee
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q5xintee
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q5xintee
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,191,0.00955,dummy-q5xintee
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,465,0.011625,dummy-q5xintee
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q5xintee
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q5xintee
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q5xintee
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q5xintee
0,trafo0_latent,kernel_00,1,divergent transition,warmup,208,0.0104,dummy-q6gifm9o
0,trafo0_latent,kernel_00,1,divergent transition,posterior,606,0.01514999999999999,dummy-q6gifm9o
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,4,2e-4,dummy-q6gifm9o
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q6gifm9o
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,208,0.0104,dummy-q6gifm9o
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,606,0.01514999999999999,dummy-q6gifm9o
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,4,2e-4,dummy-q6gifm9o
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q6gifm9o
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q6gifm9o
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q6gifm9o
0,trafo0_latent,kernel_00,1,divergent transition,warmup,366,0.0183,dummy-q6yj379l
0,trafo0_latent,kernel_00,1,divergent transition,posterior,315,0.007875,dummy-q6yj379l
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,14,7e-4,dummy-q6yj379l
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q6yj379l
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,366,0.0183,dummy-q6yj379l
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,315,0.007875,dummy-q6yj379l
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,14,7e-4,dummy-q6yj379l
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q6yj379l
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q6yj379l
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q6yj379l
0,trafo0_latent,kernel_00,1,divergent transition,warmup,292,0.0146,dummy-q7jwr0bd
0,trafo0_latent,kernel_00,1,divergent transition,posterior,66,0.00165,dummy-q7jwr0bd
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-q7jwr0bd
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q7jwr0bd
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,292,0.0146,dummy-q7jwr0bd
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,66,0.00165,dummy-q7jwr0bd
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-q7jwr0bd
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q7jwr0bd
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q7jwr0bd
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q7jwr0bd
0,trafo0_latent,kernel_00,1,divergent transition,warmup,210,0.0105,dummy-q7wjasx9
0,trafo0_latent,kernel_00,1,divergent transition,posterior,92,0.0023,dummy-q7wjasx9
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,14,7e-4,dummy-q7wjasx9
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q7wjasx9
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,210,0.0105,dummy-q7wjasx9
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,92,0.0023,dummy-q7wjasx9
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,14,7e-4,dummy-q7wjasx9
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q7wjasx9
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q7wjasx9
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q7wjasx9
0,trafo0_latent,kernel_00,1,divergent transition,warmup,318,0.0159,dummy-q8efej5o
0,trafo0_latent,kernel_00,1,divergent transition,posterior,547,0.013675,dummy-q8efej5o
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-q8efej5o
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8efej5o
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,318,0.0159,dummy-q8efej5o
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,547,0.013675,dummy-q8efej5o
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-q8efej5o
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8efej5o
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q8efej5o
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q8efej5o
0,trafo0_latent,kernel_00,1,divergent transition,warmup,445,0.02225,dummy-q8hw0mxw
0,trafo0_latent,kernel_00,1,divergent transition,posterior,99,0.00247499999999999,dummy-q8hw0mxw
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,10,4.9999999999999e-4,dummy-q8hw0mxw
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8hw0mxw
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,445,0.02225,dummy-q8hw0mxw
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,99,0.00247499999999999,dummy-q8hw0mxw
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,10,4.9999999999999e-4,dummy-q8hw0mxw
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8hw0mxw
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q8hw0mxw
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q8hw0mxw
0,trafo0_latent,kernel_00,1,divergent transition,warmup,615,0.03075,dummy-q8iuneeu
0,trafo0_latent,kernel_00,1,divergent transition,posterior,231,0.005775,dummy-q8iuneeu
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-q8iuneeu
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8iuneeu
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,615,0.03075,dummy-q8iuneeu
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,231,0.005775,dummy-q8iuneeu
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-q8iuneeu
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8iuneeu
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q8iuneeu
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q8iuneeu
0,trafo0_latent,kernel_00,1,divergent transition,warmup,294,0.0147,dummy-q8n4awj7
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1164,0.0291,dummy-q8n4awj7
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,9,4.5e-4,dummy-q8n4awj7
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8n4awj7
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,294,0.0147,dummy-q8n4awj7
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1164,0.0291,dummy-q8n4awj7
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,9,4.5e-4,dummy-q8n4awj7
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8n4awj7
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q8n4awj7
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q8n4awj7
0,trafo0_latent,kernel_00,1,divergent transition,warmup,195,0.00975,dummy-q8ocz90j
0,trafo0_latent,kernel_00,1,divergent transition,posterior,369,0.009225,dummy-q8ocz90j
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q8ocz90j
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8ocz90j
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,195,0.00975,dummy-q8ocz90j
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,369,0.009225,dummy-q8ocz90j
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q8ocz90j
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8ocz90j
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q8ocz90j
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q8ocz90j
0,trafo0_latent,kernel_00,1,divergent transition,warmup,62,0.0031,dummy-q8wbr4fq
0,trafo0_latent,kernel_00,1,divergent transition,posterior,7,1.75e-4,dummy-q8wbr4fq
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-q8wbr4fq
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q8wbr4fq
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-q8wbr4fq
0,trafo0_latent,kernel_00,1,divergent transition,warmup,144,0.0072,dummy-q8x53fwo
0,trafo0_latent,kernel_00,1,divergent transition,posterior,20,5e-4,dummy-q8x53fwo
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-q8x53fwo
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q8x53fwo
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-q8x53fwo
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q8x53fwo
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-q8x53fwo
0,trafo0_latent,kernel_00,1,divergent transition,warmup,197,0.00985,dummy-q907kfjj
0,trafo0_latent,kernel_00,1,divergent transition,posterior,11,2.75e-4,dummy-q907kfjj
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,54,0.0027,dummy-q907kfjj
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q907kfjj
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,197,0.00985,dummy-q907kfjj
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,11,2.75e-4,dummy-q907kfjj
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,54,0.0027,dummy-q907kfjj
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q907kfjj
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q907kfjj
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q907kfjj
0,trafo0_latent,kernel_00,1,divergent transition,warmup,299,0.01495,dummy-q964aua4
0,trafo0_latent,kernel_00,1,divergent transition,posterior,85,0.002125,dummy-q964aua4
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q964aua4
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q964aua4
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,299,0.01495,dummy-q964aua4
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,85,0.002125,dummy-q964aua4
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-q964aua4
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q964aua4
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q964aua4
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q964aua4
0,trafo0_latent,kernel_00,1,divergent transition,warmup,353,0.01765,dummy-q96bfm9t
0,trafo0_latent,kernel_00,1,divergent transition,posterior,47,0.00117499999999999,dummy-q96bfm9t
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,15,7.5e-4,dummy-q96bfm9t
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q96bfm9t
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,353,0.01765,dummy-q96bfm9t
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,47,0.00117499999999999,dummy-q96bfm9t
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,15,7.5e-4,dummy-q96bfm9t
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q96bfm9t
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q96bfm9t
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q96bfm9t
0,trafo0_latent,kernel_00,1,divergent transition,warmup,305,0.01525,dummy-q98d6kuh
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-q98d6kuh
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,19,9.5e-4,dummy-q98d6kuh
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q98d6kuh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,305,0.01525,dummy-q98d6kuh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-q98d6kuh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,19,9.5e-4,dummy-q98d6kuh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q98d6kuh
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q98d6kuh
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q98d6kuh
0,trafo0_latent,kernel_00,1,divergent transition,warmup,247,0.01235,dummy-q9wwvdvk
0,trafo0_latent,kernel_00,1,divergent transition,posterior,258,0.00645,dummy-q9wwvdvk
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,12,6e-4,dummy-q9wwvdvk
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q9wwvdvk
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,247,0.01235,dummy-q9wwvdvk
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,258,0.00645,dummy-q9wwvdvk
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,12,6e-4,dummy-q9wwvdvk
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-q9wwvdvk
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-q9wwvdvk
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-q9wwvdvk
0,trafo0_latent,kernel_00,1,divergent transition,warmup,320,0.016,dummy-qa060e5y
0,trafo0_latent,kernel_00,1,divergent transition,posterior,238,0.00594999999999999,dummy-qa060e5y
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,320,0.016,dummy-qa060e5y
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,238,0.00594999999999999,dummy-qa060e5y
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-qa060e5y
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-qa060e5y
0,trafo0_latent,kernel_00,1,divergent transition,warmup,239,0.01195,dummy-qa22rjvw
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-qa22rjvw
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,24,0.0012,dummy-qa22rjvw
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-qa22rjvw
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,239,0.01195,dummy-qa22rjvw
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-qa22rjvw
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,24,0.0012,dummy-qa22rjvw
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-qa22rjvw
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-qa22rjvw
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-qa22rjvw
0,trafo0_latent,kernel_00,1,divergent transition,warmup,197,0.00985,dummy-qa987g3u
0,trafo0_latent,kernel_00,1,divergent transition,posterior,106,0.00265,dummy-qa987g3u
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-qa987g3u
