mcmc_delta,nobs,data,coef_variance_prior,seed,a,diagonalize_penalty,trafo_target_slope,tau2_clip_additive,apply_jitter,tag,sample_trafo,wandb_mode,mcmc_tau,prop_ig_scale,mock_wandb,save_test_data,thinning_posterior_iwls,nparam,b,thinning_posterior,out_path,tau2_clip,warmup,tau2_prior_scale,debug,ntest,delta_prior,initialize_at_mode,data_path,prop_ig_concentration,trafo_lambda,posterior,run,da_target_accept,condition_number,condition
NUTS-joint,50,gaussian,weibull,48,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-36v2d0xc,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,73,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-374uypry,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,39,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-388n30rw,0.9,8,ap90
NUTS-joint,500,ptm,weibull,76,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-38q71k43,0.9,8,ap90
NUTS-joint,25,ptm,weibull,98,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-39d4vljt,0.9,8,ap90
NUTS-joint,25,ptm,weibull,14,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3a18fwnd,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,100,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3aa3t6td,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,77,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3ag0t129,0.9,8,ap90
NUTS-joint,500,ptm,weibull,98,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3b7p6bwv,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,13,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3cmkqdse,0.9,8,ap90
NUTS-joint,100,ptm,weibull,72,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3fnnx8g5,0.9,8,ap90
NUTS-joint,25,ptm,weibull,27,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3oyi1xuu,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,96,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3s8t4nsl,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,49,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3sj6qy12,0.9,8,ap90
NUTS-joint,25,ptm,weibull,49,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3vgz3oai,0.9,8,ap90
NUTS-joint,25,ptm,weibull,25,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3vsuki2o,0.9,8,ap90
NUTS-joint,100,ptm,weibull,73,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-3wnvncc9,0.9,8,ap90
NUTS-joint,50,ptm,weibull,11,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-42lwm2vd,0.9,8,ap90
NUTS-joint,500,ptm,weibull,41,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-45cx5nd5,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,27,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-45nxsf71,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,8,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-45umul1p,0.9,8,ap90
NUTS-joint,500,ptm,weibull,48,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-47ghxfr4,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,31,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-485m693m,0.9,8,ap90
NUTS-joint,50,ptm,weibull,22,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-488dc51f,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,47,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-48k9w1y0,0.9,8,ap90
NUTS-joint,500,ptm,weibull,11,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-48uup6th,0.9,8,ap90
NUTS-joint,100,ptm,weibull,86,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4c9bhjs8,0.9,8,ap90
NUTS-joint,100,ptm,weibull,91,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4cah8mvf,0.9,8,ap90
NUTS-joint,100,ptm,weibull,95,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4cjdqikg,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,69,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4fpne3dc,0.9,8,ap90
NUTS-joint,100,ptm,weibull,97,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4gk6u9ep,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,75,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4hy6fd86,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,11,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4js4nhny,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,58,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4o713sz2,0.9,8,ap90
NUTS-joint,100,ptm,weibull,90,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4q0zjcma,0.9,8,ap90
NUTS-joint,100,ptm,weibull,14,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4q1dvmpu,0.9,8,ap90
NUTS-joint,100,ptm,weibull,57,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4q40gxvk,0.9,8,ap90
NUTS-joint,50,ptm,weibull,31,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4rzj604s,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,99,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4u4g6oa4,0.9,8,ap90
NUTS-joint,25,ptm,weibull,31,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-4woow7pr,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,49,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5041i1fs,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,54,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5054lnlz,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,33,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-511px2v4,0.9,8,ap90
NUTS-joint,500,ptm,weibull,56,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-51syzzed,0.9,8,ap90
NUTS-joint,25,ptm,weibull,43,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-52w8k5h9,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,61,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-553rwanj,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,28,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-55e5z4qd,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,55,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-56lri9vu,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,42,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-56xxjr8k,0.9,8,ap90
NUTS-joint,50,ptm,weibull,19,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5aj43vwm,0.9,8,ap90
NUTS-joint,25,ptm,weibull,97,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5fhey7fx,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,10,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5gc9ju2g,0.9,8,ap90
NUTS-joint,100,ptm,weibull,71,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5h22fpwf,0.9,8,ap90
NUTS-joint,100,ptm,weibull,8,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5hor2nee,0.9,8,ap90
NUTS-joint,25,ptm,weibull,69,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5p645nvw,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,57,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5qzx0k2q,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,15,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5r1ffzso,0.9,8,ap90
NUTS-joint,100,ptm,weibull,47,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5rh1vmh2,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,17,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5sometfh,0.9,8,ap90
NUTS-joint,25,ptm,weibull,21,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5wwh6u92,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,98,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-5zl0xgky,0.9,8,ap90
NUTS-joint,500,ptm,weibull,17,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-60ltpjkx,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,46,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-65g729bf,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,57,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-65x575v1,0.9,8,ap90
NUTS-joint,500,ptm,weibull,5,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-65xt2ko3,0.9,8,ap90
NUTS-joint,50,ptm,weibull,41,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-65zlupyj,0.9,8,ap90
NUTS-joint,25,ptm,weibull,83,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-6cf5iq9s,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,81,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-6ciik8f0,0.9,8,ap90
NUTS-joint,25,ptm,weibull,68,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-6f4fnxxq,0.9,8,ap90
