kernel,error_code,error_msg,phase,count,relative,data_type,data_seed,model,ntrain,ntest,job,run,index,mcmc_strategy,apply_jitter
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,518,0.0259,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,9686,0.4843,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,7,3.5e-4,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,22597,1.12985,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,9,4.5e-4,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,20813,1.04065,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,315,0.01575,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,12834,0.6416999999999999,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,9629,0.48145,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,43905,2.1952499999999997,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,24,0.0012,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,18,9e-4,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,5,2.5e-4,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,1000,5000,009-ptm-jitter,20250906-050715,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,8065,0.40325,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,37568,1.8784,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,4910,0.2455,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,25000,1.25,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,56,0.0028,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,336,0.0168,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,335,0.01675,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,336,0.0168,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,335,0.01675,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,4997,0.24985,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,45946,2.2973,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,5228,0.2614,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,44993,2.24965,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,5795,0.28975,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,35114,1.7557,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,5112,0.2556,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,47449,2.3724499999999997,gaussian,26,PTM-jitter,250,5000,009-ptm-jitter,20250906-015833,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,10287,0.51435,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,49059,2.45295,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,33,0.00165,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,27,0.00135,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,17130,0.8565,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,18581,0.92905,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,14141,0.70705,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,0,0,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,16058,0.8029,gaussian,26,PTM-jitter,500,5000,009-ptm-jitter,20250906-023407,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6323,0.31615000000000004,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,24833,1.24165,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,13843,0.69215,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,13615,0.68075,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,12974,0.6487,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,0,0,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,6566,0.3283,gaussian,27,PTM-jitter,1000,5000,009-ptm-jitter,20250906-043005,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6302,0.3151,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,24842,1.2421,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,554,0.0277,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,73,0.00365,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,908,0.0454,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,35,0.00175,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,543,0.02715,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,13,6.5e-4,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,560,0.028,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,35,0.00175,gaussian,27,PTM-jitter,250,5000,009-ptm-jitter,20250906-010918,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6304,0.31520000000000004,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,24839,1.24195,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,11842,0.5921,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,8231,0.41155,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,10090,0.5045,gaussian,27,PTM-jitter,500,5000,009-ptm-jitter,20250906-071256,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6889,0.34445,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,31093,1.55465,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,1000,5000,009-ptm-jitter,20250906-045839,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,8123,0.40615,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,38335,1.91675,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,4930,0.2465,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,25000,1.25,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,28,0.0014,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,577,0.02885,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,573,0.02865,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,571,0.02855,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,570,0.0285,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,799,0.03995,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,12413,0.62065,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,1220,0.061,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,13435,0.67175,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,667,0.03335,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,13556,0.6778,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,944,0.0472,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,10020,0.501,gaussian,28,PTM-jitter,250,5000,009-ptm-jitter,20250906-035049,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,7568,0.3784,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,39506,1.9753,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,4897,0.24485,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,25000,1.25,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,5,2.5e-4,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,5,2.5e-4,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,3129,0.15645,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,38270,1.9135,gaussian,28,PTM-jitter,500,5000,009-ptm-jitter,20250906-060512,NA,iwls-nuts,TRUE
