xnum,bias,var,mse,ci_coverage,ci_width,parameter,data_type,data_seed,model,ntrain,ntest,job,run,mcmc_strategy,apply_jitter,ig_a,ig_b
0,-5.10702591327572e-18,0.00723641859832219,0.00813536145662042,1,0.2756460843442744,scale,mixture,63,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-135751,iwls-nuts,FALSE,0.01,0.01
1,-2.2204460492503126e-19,0.00828454219078678,0.02125850587033662,0.754,0.28823158408701227,scale,mixture,63,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-135751,iwls-nuts,FALSE,0.01,0.01
2,6.88338275267597e-18,0.00772032349098243,0.01622660835143199,0.874,0.2855437527416753,scale,mixture,63,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-135751,iwls-nuts,FALSE,0.01,0.01
3,-3.26405569239796e-17,0.00841730292598379,0.01521201801083978,0.934,0.29208853285130937,scale,mixture,63,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-135751,iwls-nuts,FALSE,0.01,0.01
0,-6.88338275267597e-18,0.00651130126678312,0.01172961303298534,1,0.26123027224164197,loc,mixture,63,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
1,-4.9737991503207014e-17,0.00751089250005772,0.01112018193712543,1,0.2755606185087403,loc,mixture,63,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
2,4.9737991503207014e-17,0.01356790662362871,0.03325515146311236,0.82800007,0.3604445015194604,loc,mixture,63,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
3,-4.5741188614556453e-17,0.01476073830625667,0.02664958259002018,0.8880001,0.3556826318140883,loc,mixture,63,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
0,-5.329070518200751e-18,0.00414950083638551,0.00761004066521684,0.92600006,0.20897717702235433,scale,mixture,63,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
1,-1.998401444325282e-18,0.00421153711300642,0.00688978067438246,1,0.20747395876387575,scale,mixture,63,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
2,6.772360450213455e-18,0.00414038339454717,0.0080863713138623,0.98800004,0.20900552151117857,scale,mixture,63,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
3,-3.375077994860476e-17,0.00555278803619324,0.00960178101759538,0.90200007,0.2248625869016154,scale,mixture,63,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
0,-3.5971225997855067e-17,0.00816965436059852,0.0217617812345168,0.77400005,0.289672423373827,loc,mixture,64,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
1,8.182343691487404e-17,0.01457786539863038,0.03503192477567937,0.81600004,0.3657646758815805,loc,mixture,64,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
2,-5.417888360170764e-17,0.02547429457755039,0.06102363919161759,0.88600004,0.4729598942217896,loc,mixture,64,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
3,-2.2248869413488137e-16,0.01432283899983738,0.02902327525022423,0.85,0.3862416023702395,loc,mixture,64,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
0,2.886579864025407e-18,0.00523621935173787,0.01270542589438557,0.85,0.23432662119783668,scale,mixture,64,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
1,-1.0547118733938987e-17,0.00616663506161623,0.02045434020000029,0.65800005,0.2518167826667941,scale,mixture,64,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
2,-2.2204460492503126e-19,0.00833292100713501,0.01951460594042214,0.78000003,0.2785818694597151,scale,mixture,64,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
3,4.3298697960381105e-18,0.0059022958970039,0.01847751933143059,0.67800003,0.24268648714073943,scale,mixture,64,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
0,-3.641531520770513e-17,0.00637063493383879,0.01112341469535578,0.87000006,0.25685905227378847,loc,mixture,64,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
1,8.004708007547377e-17,0.00706159004011916,0.01408041605025664,0.85600007,0.26627617547070687,loc,mixture,64,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
2,-5.417888360170764e-17,0.01288683248023272,0.01821721201436606,1,0.3520602679313204,loc,mixture,64,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
3,-2.199351811782435e-16,0.00941055971541461,0.01504372703246671,0.952,0.31310796144176456,loc,mixture,64,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
0,3.2196467714129537e-18,0.00437088201666517,0.01172585570291578,0.86200005,0.2141297011494397,scale,mixture,64,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
1,-8.881784197001253e-18,0.00422388690758809,0.0082446438793675,0.89400005,0.21083371712436016,scale,mixture,64,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
2,-1.4432899320127034e-18,0.00518816311475742,0.00870464648057087,0.95600003,0.22601140022180308,scale,mixture,64,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
3,4.3298697960381105e-18,0.00456260898183072,0.00887778716001509,0.89000005,0.2156094577566151,scale,mixture,64,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
0,3.7525538232330294e-17,0.00970326474289148,0.02069959043254455,0.89800006,0.31633643210789486,loc,mixture,65,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
1,-5.828670879282072e-17,0.01180323017023771,0.02701266838817976,0.73800004,0.339769492454574,loc,mixture,65,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
2,-6.139533326177116e-17,0.04626850467263971,0.07697213074517288,0.91400003,0.557502994600741,loc,mixture,65,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
3,2.886579864025407e-17,0.02393348594305189,0.05662606763280176,0.776,0.45535594020062103,loc,mixture,65,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
0,2.442490654175344e-18,0.00608164977778441,0.00958614235690279,0.97400004,0.24889149881356587,scale,mixture,65,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
1,3.7747582837255325e-18,0.00654422814236432,0.01199964183315062,0.92800003,0.25360850595710527,scale,mixture,65,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
2,1.3322676295501879e-18,0.00944939117710582,0.03457820230900632,0.61200005,0.3035572332074947,scale,mixture,65,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
3,1.3655743202889422e-17,0.00802348529193426,0.02049984500518692,0.632,0.27949648809255223,scale,mixture,65,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
0,3.552713678800501e-17,0.00482555248808506,0.01087937494144854,0.94000006,0.22172264597646435,loc,mixture,65,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
1,-5.806466418789569e-17,0.00578666223722183,0.01371674277418083,0.81000006,0.23954857670269977,loc,mixture,65,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
2,-5.88418203051333e-17,0.01091808373489726,0.02104906931593124,0.90200007,0.33451075808564756,loc,mixture,65,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
3,2.881028748902281e-17,0.00827749984631472,0.0254296433180545,0.68200004,0.29284597794132927,loc,mixture,65,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
0,1.9706458687096527e-18,0.00316067882297326,0.004121948680949,1,0.18022834545755373,scale,mixture,65,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
1,3.6498581934552015e-18,0.00338115381373969,0.0045907339363714704,1,0.18585806072097624,scale,mixture,65,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
2,-6.661338147750938e-19,0.00430889997601536,0.01273170173321015,0.666,0.21035287150397225,scale,mixture,65,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
3,1.4155343563970746e-17,0.00367602684571054,0.01183468868158347,0.808,0.1964929288825694,scale,mixture,65,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
0,4.0412118096355703e-17,0.02092956923992519,0.0474554436085074,0.94200003,0.4465615510651232,loc,mixture,66,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
1,3.5971225997855067e-17,0.01543581669018067,0.02573477463219357,0.98,0.39546148905842227,loc,mixture,66,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
2,1.3300471835009375e-16,0.02776484271159181,0.05716335178819485,0.88400006,0.5282667876682752,loc,mixture,66,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
3,-6.350475700855896e-17,0.02348731955006645,0.06158661181099016,0.86600006,0.4903738669509808,loc,mixture,66,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
0,-2.7755575615628915e-18,0.01271881632543303,0.03007795581981667,0.83800006,0.3469570616355112,scale,mixture,66,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
1,-6.4392935428259075e-18,0.00808928880500179,0.01307829904620745,1,0.28745703223017327,scale,mixture,66,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
2,9.436895709313831e-18,0.01068869430536856,0.01715270264805705,0.91200006,0.32697179547039545,scale,mixture,66,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
3,1.8207657603852565e-17,0.00782395821747528,0.02235476983494188,0.68,0.28512512000078477,scale,mixture,66,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
0,4.456157665089222e-17,0.00527350209688615,0.0089756551119712,1,0.23239324294031485,loc,mixture,66,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
1,3.658184866139891e-17,0.00508821541854946,0.00759419552755428,1,0.22731537176749397,loc,mixture,66,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
2,1.3233858453531863e-16,0.01081377587658887,0.02040331017562703,0.95600003,0.32530851964439345,loc,mixture,66,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
3,-5.995204332975846e-17,0.00794425505132579,0.0213018602357735,0.744,0.28808512897982036,loc,mixture,66,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
0,-8.881784197001253e-19,0.00372743199532557,0.0078063417989698,0.94000006,0.19524739280651185,scale,mixture,66,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
1,-6.3282712403633925e-18,0.00292080533123088,0.0058867923889102,0.938,0.17393272879597868,scale,mixture,66,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
2,8.423817199343373e-18,0.00408803728880417,0.00621441111872242,1,0.20423853316296192,scale,mixture,66,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
3,1.9706458687096528e-17,0.00281651704406593,0.00909224136997475,0.734,0.1730398230046874,scale,mixture,66,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
0,2.708944180085382e-17,0.02623715282280117,0.0649491228044979,0.698,0.5074108013868316,loc,mixture,67,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
1,4.879430193227563e-17,0.02527189969546876,0.03984997459724544,1,0.4923873610771036,loc,mixture,67,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
2,1.1457501614131616e-16,0.04259796185359715,0.0956558456563167,0.84000003,0.6530828554736225,loc,mixture,67,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
3,-6.461498003318411e-17,0.03172747544054077,0.05841178427209464,0.85800004,0.5695976182464956,loc,mixture,67,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
0,5.551115123125782e-18,0.0153134165695832,0.02179797347662083,1,0.37676204075500824,scale,mixture,67,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
1,5.4400928206632665e-18,0.01282036737657749,0.01655213892322026,1,0.35762418485444947,scale,mixture,67,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
2,-8.298917109073045e-18,0.01293414344141464,0.01841437433632204,1,0.36253103333060593,scale,mixture,67,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
3,7.88258347483861e-18,0.01211340578875354,0.02047624805928526,1,0.35396495159023644,scale,mixture,67,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
0,2.753353101070388e-17,0.00561109008183803,0.01240621534057489,0.794,0.2371950227914623,loc,mixture,67,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
1,5.312417172831374e-17,0.00664432333616129,0.00933880870960903,1,0.2549702308394587,loc,mixture,67,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
2,1.206812427767545e-16,0.01265234148350533,0.02856935131745895,0.882,0.3564687234695846,loc,mixture,67,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
3,-5.928590951498336e-17,0.00992209841028381,0.01865166518307709,0.94200003,0.3188235666991947,loc,mixture,67,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
0,3.996802888650564e-18,0.00355756557448265,0.00459011842152719,1,0.18964720030626733,scale,mixture,67,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
1,7.077671781985373e-18,0.00344229333368057,0.00495325044854041,0.95800006,0.1885476910339574,scale,mixture,67,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
2,-8.881784197001253e-18,0.00383752258265518,0.00531210126861157,1,0.2012832921509391,scale,mixture,67,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
3,8.743006318923108e-18,0.00354649961277139,0.00509408143482139,1,0.19282939705636087,scale,mixture,67,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
0,1.3433698597964392e-17,0.02246347128775626,0.03433933465221832,1,0.463907103375644,loc,mixture,68,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
1,2.566731549524803e-16,0.01989788398346521,0.04629155352255083,0.85400003,0.454290130925122,loc,mixture,68,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
2,5.950795411990841e-17,0.03350345300183083,0.08445186865507151,0.86800003,0.5867888128900302,loc,mixture,68,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
3,-1.3389289676979387e-16,0.02586542122716751,0.04188322585389246,0.96000004,0.5150017547278015,loc,mixture,68,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
0,9.714451465470119e-19,0.00856727197711672,0.01214015406641934,1,0.2986438340145616,scale,mixture,68,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
1,2.2204460492503126e-19,0.00926056806951959,0.01622275708067167,0.93000007,0.31171228936428014,scale,mixture,68,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
2,1.0880185641326535e-17,0.00984487311661389,0.02725646464683392,0.79600006,0.31525030364977047,scale,mixture,68,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
3,1.815214645262131e-17,0.00861887110126236,0.01448686755654325,1,0.3004962502454226,scale,mixture,68,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
0,1.498801083243961e-17,0.00951163963934262,0.01560902425606556,0.94400007,0.3079268722733984,loc,mixture,68,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
1,2.5690560789826123e-16,0.00948032826097512,0.02290995686843457,0.88000005,0.3125188274453105,loc,mixture,68,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
2,6.358802373540584e-17,0.01410625043684223,0.02312611188618174,0.97200006,0.3828124042541384,loc,mixture,68,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
3,-1.3256062914024366e-16,0.01215196885363234,0.02329768087991753,0.90200007,0.3556235395351166,loc,mixture,68,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
0,1.8873791418627663e-18,0.00435178368632123,0.00623497041533725,1,0.2138419664071949,scale,mixture,68,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
1,-1.8873791418627663e-18,0.0043336964766731,0.00830768584524286,0.85,0.2128034533567053,scale,mixture,68,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
2,9.880984919163891e-18,0.00488952235868307,0.01027347778257972,0.846,0.22259720088451496,scale,mixture,68,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
3,1.6653345369377347e-17,0.00455943961980388,0.00769002929301233,0.938,0.2188307971673389,scale,mixture,68,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
0,-2.7200464103316332e-18,0.02061796334040242,0.04438258919998696,0.90400004,0.4551548769958508,loc,mixture,69,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
1,1.992850329202156e-17,0.02345119320320237,0.02580036596598179,1,0.48184593618575766,loc,mixture,69,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
2,8.382183835919932e-18,0.03778133729258216,0.06360298881705855,1,0.608423198215409,loc,mixture,69,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
3,-2.6645352591003758e-18,0.02952089379907463,0.05727209009067006,0.84000003,0.5383679238658586,loc,mixture,69,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
0,4.579669976578771e-18,0.01188441357133316,0.02349412310202841,0.94200003,0.3517793239325714,scale,mixture,69,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
1,-1.2323475573339236e-17,0.0151195569701494,0.02831769125796195,0.90200007,0.3769621178502376,scale,mixture,69,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
2,5.10702591327572e-18,0.0110016986245383,0.01715161294984714,1,0.3379636857314121,scale,mixture,69,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
3,-2.9531932455029166e-17,0.01174111905562182,0.03158215582264208,0.75200003,0.34828768843526214,scale,mixture,69,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
0,-2.8310687127941494e-18,0.00797352615662507,0.0112121192494107,1,0.28496171176155644,loc,mixture,69,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
1,2.3203661214665768e-17,0.00833831050597885,0.01080222699135994,1,0.2886996806586528,loc,mixture,69,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
2,8.10462807976364e-18,0.01377438618838445,0.01729819463885442,1,0.3737304725432685,loc,mixture,69,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
3,1.221245327087672e-18,0.01084777373095654,0.01718208678525287,0.95600003,0.3358416375280754,loc,mixture,69,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
0,5.273559366969494e-18,0.00474364109231896,0.01214135028488995,0.72800004,0.2220671288675753,scale,mixture,69,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
1,-1.0991207943789049e-17,0.00460232544354521,0.00786091236860843,0.96000004,0.217571926025435,scale,mixture,69,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
2,5.10702591327572e-18,0.00470225650122724,0.00630526359211687,0.97400004,0.22140385033448673,scale,mixture,69,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
3,-3.058664432842306e-17,0.00469570681365063,0.00874348959798195,0.92200005,0.2205055803257581,scale,mixture,69,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
0,-2.0872192862952943e-17,0.02287197110067679,0.04307034073640684,0.906,0.49030439255447894,loc,mixture,70,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142301,iwls-nuts,FALSE,0.01,0.01
1,-1.0769163338864017e-16,0.02225375256045928,0.02842370828745981,1,0.46761900824127217,loc,mixture,70,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142301,iwls-nuts,FALSE,0.01,0.01
2,-1.0846878950587779e-16,0.03734409955404298,0.06120628560542401,1,0.6204082464212536,loc,mixture,70,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-142301,iwls-nuts,FALSE,0.01,0.01
