variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,data_type,data_seed,model,ntrain,ntest,job,run,acceptance_prob,position_moved,kernel,mcmc_strategy,apply_jitter
s(x0)_coef,12515.807805150554,17493.681105733045,15302.231731426196,16858.314307936776,1.0002980605150296,1.0000293962478697,3036.3233000142386,3712.307145626361,4243.950719864633,4089.8113273269546,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
s(x0)_variance,8054.434115121789,8054.434115121789,11508.78755986604,11508.78755986604,1.0000344488111317,1.0000344488111317,1953.9982039441095,2792.021127757716,1953.9982039441095,2792.021127757716,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
s(x1)_coef,13793.70944092027,17302.33415610853,15659.799556424436,17767.31962986569,1.0002894056846587,1.0000646744756778,3346.341044950936,3799.0527664668143,4197.530128355353,4310.335170596096,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
s(x1)_variance,10762.174865924277,10762.174865924277,14025.72580788244,14025.72580788244,1.0000179630417956,1.0000179630417956,2610.8935845743767,3402.627999173898,2610.8935845743767,3402.627999173898,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
s(x2)_coef,14628.852398613124,16795.019359808786,18100.822402455346,18607.652293214785,1.000291401602306,1.0000780727099607,3548.945947547962,4391.24263216774,4074.4560319464103,4514.199090944878,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
s(x2)_variance,18942.506139029356,18942.506139029356,19188.166561930517,19188.166561930517,1.0000978335839226,1.0000978335839226,4595.434321620739,4655.0313110886655,4595.434321620739,4655.0313110886655,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
s(x3)_coef,14123.338629302216,16629.569383021808,16401.207044881732,18210.73508060748,1.000197089012263,1.000068801906019,3426.3087786066903,3978.9175316545247,4034.318021893365,4417.907345371706,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
s(x3)_variance,13759.225318134617,13759.225318134617,17198.277212284545,17198.277212284545,1.0001567170028338,1.0001567170028338,3337.975228926537,4172.286010837743,3337.975228926537,4172.286010837743,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
scale_intercept,19021.684460714183,19021.684460714183,19806.47015664557,19806.47015664557,0.999926654863972,0.999926654863972,4614.642908611722,4805.031186473719,4614.642908611722,4805.031186473719,gaussian,1,gaussian-iwls,500,5000,007-gaussian,20250831-001030,NA,NA,NA,NA,NA
g(x0)_coef,16229.614708930803,17062.344193424033,16659.110535090564,17935.622701682532,1.0004073617591267,1.0001317649466972,2931.31597238968,3008.8894698433205,3081.7196192015545,3239.447038213796,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
g(x0)_variance,12390.731567822855,12390.731567822855,15543.916912456472,15543.916912456472,1.0002102625338456,1.0002102625338456,2237.9551212861156,2807.4684911594845,2237.9551212861156,2807.4684911594845,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
g(x1)_coef,14064.018622941208,16865.531299513106,14797.842160261727,17036.709432132062,1.0002975123591091,1.000056274572117,2540.176286669804,2672.7160107754817,3046.1722085057313,3077.089590296296,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
g(x1)_variance,9467.686345268698,9467.686345268698,12891.415889386037,12891.415889386037,0.9999319359219396,0.9999319359219396,1710.0085678676069,2328.386346872489,1710.0085678676069,2328.386346872489,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
g(x2)_coef,12605.01986504113,16456.18330205045,16198.08229630123,17878.314887234817,1.0002832965414348,1.0000440652303606,2276.658856377649,2925.6207376939246,2972.237716236625,3229.0963727885173,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
g(x2)_variance,10102.009928715672,10102.009928715672,15059.011342381704,15059.011342381704,1.000100206840163,1.000100206840163,1824.577082596326,2719.887148770702,1824.577082596326,2719.887148770702,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
g(x3)_coef,15059.984979569754,17353.14985817011,16394.381702508203,17816.22637650559,1.0003579194887346,1.000141232631418,2720.06300249809,2961.075404678007,3134.243558014624,3217.882240693174,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
g(x3)_variance,10873.256737784131,10873.256737784131,14864.521681845956,14864.521681845956,1.000247765439375,1.000247765439375,1963.8760204098587,2684.7593494595226,1963.8760204098587,2684.7593494595226,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
loc_intercept,15959.077412277553,15959.077412277553,18147.84667180985,18147.84667180985,1.0001682322466283,1.0001682322466283,2882.4528100146413,3277.7779243448035,2882.4528100146413,3277.7779243448035,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
s(x0)_coef,15288.343487196553,17649.467506334742,16165.678253999353,18026.284081625658,1.0003489334432931,1.0000915058426358,2761.3080322072155,2919.7680733840803,3187.763045109284,3255.8218663210787,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
s(x0)_variance,10771.301266537865,10771.301266537865,13585.266810297986,13585.266810297986,1.0005727876386168,1.0005727876386168,1945.4613071405263,2453.7064067385604,1945.4613071405263,2453.7064067385604,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
s(x1)_coef,16455.738812182888,17709.138637788223,16675.88802900328,18371.63032251606,1.0003406220802615,1.0000779544222125,2972.157434586585,3011.9197411569057,3198.5405616343005,3318.1966651121875,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
s(x1)_variance,13302.301626488215,13302.301626488215,16243.205239190158,16243.205239190158,1.0001875883263354,1.0001875883263354,2402.5985783761703,2933.7706294556037,2402.5985783761703,2933.7706294556037,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
s(x2)_coef,16144.26058996035,17541.58491206209,18202.67594593104,18625.083690605912,1.000549181375425,1.0000379214975843,2915.8997165675587,3287.680927581075,3168.2778030129184,3363.9742094015733,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
s(x2)_variance,18560.288360738436,18560.288360738436,19520.0602190954,19520.0602190954,1.0000394405063242,1.0000394405063242,3352.2711844818086,3525.6206218349794,3352.2711844818086,3525.6206218349794,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
s(x3)_coef,16260.756899733671,16917.041557546618,17216.89686361851,18544.916999905727,1.000518900884162,1.0001338851709007,2936.940727071344,3109.634188884299,3055.4757468104613,3349.4948822507095,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
s(x3)_variance,16941.270673320236,16941.270673320236,19596.02553058716,19596.02553058716,0.9999203411411206,0.9999203411411206,3059.851894694305,3539.3411158157037,3059.851894694305,3539.3411158157037,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
scale_intercept,18796.130120983904,18796.130120983904,19323.366984593467,19323.366984593467,1.000022512680109,1.000022512680109,3394.86780375852,3490.094823453627,3394.86780375852,3490.094823453627,gaussian,2,gaussian-iwls,1000,5000,007-gaussian,20250831-020757,NA,NA,NA,NA,NA
g(x0)_coef,11468.744749135967,16898.79683305324,14723.592913848295,16827.28729686725,1.0004275879187712,1.0001805277998976,3197.9745308703427,4105.564834803499,4712.104337183724,4692.164432648455,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
g(x0)_variance,9182.207363300937,9182.207363300937,11898.25105090443,11898.25105090443,1.0002094435493114,1.0002094435493114,2560.3905159035626,3317.7391820112034,2560.3905159035626,3317.7391820112034,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
g(x1)_coef,12111.428840618924,17270.910869697716,14563.787816992675,16845.92130976104,1.00042804070335,1.000114530580259,3377.182229787251,4061.004367130169,4815.865580266412,4697.360389132424,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
g(x1)_variance,8878.260553748401,8878.260553748401,11261.06604641266,11261.06604641266,1.0005052820255185,1.0005052820255185,2475.6371992198397,3140.0648627731975,2475.6371992198397,3140.0648627731975,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
g(x2)_coef,5489.902523256396,16709.54256806542,8683.480415870834,13915.005382286636,1.001178698488457,1.0002849455141842,1530.8186580451586,2421.3242003976447,4659.332187089859,3880.09619037244,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
g(x2)_variance,4497.752689920312,4497.752689920312,8018.424032902566,8018.424032902566,1.0010257219546437,1.0010257219546437,1254.165025305177,2235.8781536988113,1254.165025305177,2235.8781536988113,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
g(x3)_coef,11117.058347544496,17367.74969473649,15855.465343472151,16696.356941161444,1.000260857428819,1.0001020015211235,3099.909382526388,4421.179078673049,4842.868369398739,4655.655472686075,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
g(x3)_variance,9414.651080326872,9414.651080326872,12889.3155334787,12889.3155334787,1.0001423181280271,1.0001423181280271,2625.2057248187125,3594.0901727298246,2625.2057248187125,3594.0901727298246,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
loc_intercept,13839.952184863698,13839.952184863698,17558.557283490813,17558.557283490813,1.000004617366932,1.000004617366932,3859.168162147117,4896.073652320314,3859.168162147117,4896.073652320314,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
s(x0)_coef,11050.44630594871,17545.766264221074,13206.976343933704,16239.555451353965,1.0005615056463122,1.000277510826745,3081.3351080846583,3682.667536993448,4892.506971332704,4528.279760520364,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
s(x0)_variance,6716.263119371953,6716.263119371953,9423.588443488712,9423.588443488712,1.0010674138006352,1.0010674138006352,1872.780227321167,2627.6978423424594,1872.780227321167,2627.6978423424594,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
s(x1)_coef,8681.186636491397,16995.732067066838,10874.54004623839,15714.000777596008,1.0003580810403718,1.0000618130553285,2420.6845970063996,3032.2849504013902,4739.134009244636,4381.732732225533,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
s(x1)_variance,5670.5157331861255,5670.5157331861255,8535.689086669132,8535.689086669132,1.0003632015995123,1.0003632015995123,1581.1813139354233,2380.1136828555113,1581.1813139354233,2380.1136828555113,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
s(x2)_coef,14555.26774756668,16478.450146672403,16842.003976806303,18422.30223412883,1.0004555688857064,1.0000569127315555,4058.628608874006,4696.268069851437,4594.893776953676,5136.922534541391,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
s(x2)_variance,16757.415993541836,16757.415993541836,18536.308618062205,18536.308618062205,0.9999993450463897,0.9999993450463897,4672.681337212904,5168.712370321198,4672.681337212904,5168.712370321198,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
s(x3)_coef,13389.557809747195,15949.872002991697,16033.233948106095,17838.08595083298,1.0004605990221316,1.00014068621945,3733.579026459155,4470.748537444947,4447.503676463996,4974.018150899876,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
s(x3)_variance,12568.742903172872,12568.742903172872,16927.29233295212,16927.29233295212,1.0001159916804871,1.0001159916804871,3504.7008690669822,4720.050096280675,3504.7008690669822,4720.050096280675,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
scale_intercept,15873.698381628554,15873.698381628554,17581.459603054052,17581.459603054052,1.0002121537954771,1.0002121537954771,4426.263226321287,4902.459794506155,4426.263226321287,4902.459794506155,gaussian,2,gaussian-iwls,250,5000,007-gaussian,20250831-012533,NA,NA,NA,NA,NA
g(x0)_coef,14370.621809583405,17061.941232119425,15799.862792453325,17519.593246744724,1.0002985377225295,1.000166278038374,3292.7812750631433,3620.26730930061,3909.450916583496,4014.314018836187,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
g(x0)_variance,10958.75503271644,10958.75503271644,14115.80460241661,14115.80460241661,1.0002385469540955,1.0002385469540955,2511.010577542904,3234.394286703102,2511.010577542904,3234.394286703102,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
g(x1)_coef,15196.661071027753,17382.39480108029,16668.882871737616,17689.578130354425,1.0002636597526149,1.0000542457273802,3482.053990509392,3819.388341266878,3982.8773504137857,4053.2631366412743,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
g(x1)_variance,11207.495789759489,11207.495789759489,14071.840029090195,14071.840029090195,1.0001138522961457,1.0001138522961457,2568.005251676641,3224.3205595023196,2568.005251676641,3224.3205595023196,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
g(x2)_coef,10698.70116988184,16927.768198431666,16004.698488847918,17579.18764460467,1.0003144447020336,1.0000645448999164,2451.423699438676,3667.201892542015,3878.707469375746,4027.969051998429,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
g(x2)_variance,8358.157916306565,8358.157916306565,12424.903322109183,12424.903322109183,1.000244639910214,1.000244639910214,1915.128394964899,2846.953287451171,1915.128394964899,2846.953287451171,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
g(x3)_coef,13538.811841436434,17429.706731945054,15690.478476495628,17392.187555842345,1.0002596317879144,1.000082791192921,3102.1863012465847,3595.2037711918483,3993.7180671275664,3985.1211920470178,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
g(x3)_variance,9437.851116454438,9437.851116454438,14069.069138304132,14069.069138304132,1.0000339575457284,1.0000339575457284,2162.5215557736433,3223.685657448915,2162.5215557736433,3223.685657448915,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
loc_intercept,15402.105150376505,15402.105150376505,18005.948208438993,18005.948208438993,1.00022314598144,1.00022314598144,3529.127974260118,4125.753908641997,3529.127974260118,4125.753908641997,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
s(x0)_coef,14005.042226511276,17559.249147612532,14011.903737907189,16913.358643398158,1.0004242755680803,1.000140693545444,3209.0149898156583,3210.58718735467,4023.400487713701,3875.40576722082,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
s(x0)_variance,7783.267374563574,7783.267374563574,10941.808491437749,10941.808491437749,1.0006908760205773,1.0006908760205773,1783.4020969560097,2507.12756854448,1783.4020969560097,2507.12756854448,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
s(x1)_coef,15009.981022075695,17337.654817387378,15165.45576542212,17337.46257287713,1.000338460237979,1.0000623587626198,3439.2794621861103,3474.9038304577007,3972.625951239645,3972.581901710546,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
s(x1)_variance,9654.249417690036,9654.249417690036,13825.612985768516,13825.612985768516,1.000242186826644,1.000242186826644,2212.10551140936,3167.901859712787,2212.10551140936,3167.901859712787,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
s(x2)_coef,16192.127435083588,17170.620312802806,17857.00665896792,18492.68972689255,1.0001834149018736,1.0000867897787429,3710.148017820885,4091.626509586086,3934.352862136518,4237.282371292852,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
s(x2)_variance,17151.9173128729,17151.9173128729,18038.363063173063,18038.363063173063,1.000198773425904,1.000198773425904,3930.0673907927776,4133.181216111119,3930.0673907927776,4133.181216111119,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
s(x3)_coef,15450.568308657446,16539.385891007278,16959.38321855333,18424.453427010547,1.0006138656611452,1.0001640973501371,3540.232474972223,3885.9515084748705,3789.7163313165697,4221.647194645087,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
s(x3)_variance,16779.238876393913,16779.238876393913,19084.577402626357,19084.577402626357,1.000007110892984,1.000007110892984,3844.674525159123,4372.903270751581,3844.674525159123,4372.903270751581,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
scale_intercept,18418.30930349031,18418.30930349031,19518.885439619626,19518.885439619626,1.0000960498354052,1.0000960498354052,4220.239374221785,4472.417501295675,4220.239374221785,4472.417501295675,gaussian,2,gaussian-iwls,500,5000,007-gaussian,20250831-033621,NA,NA,NA,NA,NA
g(x0)_coef,15890.85595123941,17450.367777052827,16940.383458628883,17901.58645700526,1.000180290386139,1.0000575275276002,2894.0270662466673,3085.1659842807608,3178.0438270734353,3260.2193295501656,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
g(x0)_variance,11617.500538201428,11617.500538201428,13905.477193886914,13905.477193886914,1.0007364247927617,1.0007364247927617,2115.7677788318165,2532.451838445225,2115.7677788318165,2532.451838445225,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
g(x1)_coef,15503.440082682037,17080.513160211493,16103.349292435949,18064.81359095661,1.0003044992410532,1.0000622790227798,2823.4712690675324,2932.726144679381,3110.686267795351,3289.9460947446005,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
g(x1)_variance,11921.001873671232,11921.001873671232,13972.233144970354,13972.233144970354,1.0000439693800114,1.0000439693800114,2171.0411437271237,2544.6093666401393,2171.0411437271237,2544.6093666401393,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
g(x2)_coef,12247.543095946989,15941.15377829676,15383.346878518209,17498.123112945384,1.0003160575571952,1.0000630841476703,2230.510510160944,2801.6000127683837,2903.1872570711275,3186.7409819060535,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
g(x2)_variance,10530.637873842828,10530.637873842828,14655.078842580408,14655.078842580408,1.0005288325718562,1.0005288325718562,1917.8294187083372,2668.9685538996177,1917.8294187083372,2668.9685538996177,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
g(x3)_coef,16307.292825234726,17561.698488591173,17100.027853132473,18408.24236301089,1.000318465059704,1.0000463556663637,2969.868140410555,3114.24026448855,3198.3192668285446,3352.4910051448114,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
g(x3)_variance,12477.86992283595,12477.86992283595,15908.17043587462,15908.17043587462,1.0001451354365605,1.0001451354365605,2272.4574054789005,2897.180363169512,2272.4574054789005,2897.180363169512,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
loc_intercept,15871.043959242334,15871.043959242334,17902.75309515871,17902.75309515871,1.0000545591841572,1.0000545591841572,2890.418925737954,3260.4317965439486,2890.418925737954,3260.4317965439486,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
s(x0)_coef,15838.609028573168,17576.69675039958,15415.100570938726,17296.141183658172,1.0005753150352967,1.0001481084246229,2884.5119080457393,2807.3829640203635,3201.050735526856,3149.9562314782884,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
s(x0)_variance,9797.749571602604,9797.749571602604,12465.291358875043,12465.291358875043,1.0001261484141826,1.0001261484141826,1784.3565214819707,2270.1666097741836,1784.3565214819707,2270.1666097741836,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
s(x1)_coef,15265.997477762185,17282.582249191535,16798.876644187436,17619.40947430882,1.0004095999345888,1.0000881791539968,2780.228455248899,3059.394902325924,3147.486891660703,3208.829534821605,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
s(x1)_variance,10665.18124522885,10665.18124522885,14007.472950944197,14007.472950944197,1.000285565868525,1.000285565868525,1942.3323252584944,2551.0272054658462,1942.3323252584944,2551.0272054658462,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
s(x2)_coef,16708.13564297053,17391.42251764949,18204.087869713996,19165.433997670614,1.0004463489074715,1.000137086458161,3042.8692403763193,3315.310589495081,3167.3087743699416,3490.390001382953,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
s(x2)_variance,18902.33610508637,18902.33610508637,19585.2509918268,19585.2509918268,0.9999889950809524,0.9999889950809524,3442.474871792223,3566.8466597081174,3442.474871792223,3566.8466597081174,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
s(x3)_coef,16314.036427475674,17185.941559854848,16911.40354516948,18650.108791727595,1.000345609780426,1.0001306503863316,2971.09627862219,3079.8881909267498,3129.8867843097014,3396.5394814050205,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
s(x3)_variance,15925.339071548542,15925.339071548542,18120.379947066096,18120.379947066096,0.9999937646983406,0.9999937646983406,2900.307098222886,3300.0657849014424,2900.307098222886,3300.0657849014424,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
scale_intercept,19650.688831892177,19650.688831892177,19266.457712737458,19266.457712737458,1.000055252739161,1.000055252739161,3578.764134820032,3508.7883410717236,3578.764134820032,3508.7883410717236,gaussian,3,gaussian-iwls,1000,5000,007-gaussian,20250831-023649,NA,NA,NA,NA,NA
g(x0)_coef,11248.40028687334,17375.473524029076,15152.37499296443,16669.946294310084,1.0002896409302693,1.0000843416743033,3161.308091278842,4258.501159782652,4883.29216959106,4685.007179455084,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
g(x0)_variance,8458.20505827678,8458.20505827678,10721.130921867907,10721.130921867907,1.000772292768702,1.000772292768702,2377.1373178842055,3013.1216054351335,2377.1373178842055,3013.1216054351335,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
g(x1)_coef,10668.501078381258,16937.404064082326,15548.953121652765,17272.04994761025,1.0003612806636122,1.000035955767738,2998.3302443692182,4369.95751047011,4760.17488242553,4854.225477383869,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
g(x1)_variance,10247.05349460481,10247.05349460481,12518.641084801997,12518.641084801997,0.9998966965546038,0.9998966965546038,2879.884454509019,3518.303078117149,2879.884454509019,3518.303078117149,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
g(x2)_coef,5559.585727507589,16264.050999494286,8264.135545770368,12833.846693024438,1.0013091842383113,1.000392964947755,1562.4944788850055,2322.5950270241424,4570.9322846266505,3606.890078426244,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
g(x2)_variance,3655.2744603266137,3655.2744603266137,7313.617766992424,7313.617766992424,1.0019235074592148,1.0019235074592148,1027.2970762571815,2055.4566368246274,1027.2970762571815,2055.4566368246274,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
g(x3)_coef,11688.289244412268,17277.25666202492,15416.395029822688,17057.489614895392,1.0004486068404717,1.0000469915033383,3284.936739376906,4332.702704668442,4855.688799099694,4793.9243413485065,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
g(x3)_variance,9159.842964788852,9159.842964788852,12439.006377034042,12439.006377034042,1.0002365625782286,1.0002365625782286,2574.3292326841283,3495.9221315298155,2574.3292326841283,3495.9221315298155,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
loc_intercept,14994.029484102326,14994.029484102326,17703.237149946417,17703.237149946417,1.000097844290884,1.000097844290884,4213.998926076799,4975.408539582672,4213.998926076799,4975.408539582672,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
s(x0)_coef,10737.99474157999,17451.824190904055,12357.91258971012,15601.734598068264,1.0004193945744295,1.000070948229977,3017.861099793979,3473.1311177428393,4904.750152487355,4384.791487231827,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
s(x0)_variance,6680.971040978676,6680.971040978676,9014.79591234355,9014.79591234355,1.000112251971437,1.000112251971437,1877.6543571349296,2533.564465355695,1877.6543571349296,2533.564465355695,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
s(x1)_coef,11326.48234513584,17402.193593669665,15371.78552487636,17133.712327177083,1.0003342435533509,1.000051365437291,3183.252673288162,4320.165420669104,4890.801714966406,4815.3463632298335,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
s(x1)_variance,8720.189932578047,8720.189932578047,11632.50577980596,11632.50577980596,1.0002402494875136,1.0002402494875136,2450.7668902499554,3269.259068461756,2450.7668902499554,3269.259068461756,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
s(x2)_coef,13682.587509029594,16123.536636443308,16994.42295114074,18172.130881895333,1.0004003034051157,1.0000671418514937,3845.42454916044,4776.199762801083,4531.441407566351,5107.18883819899,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
s(x2)_variance,17752.331743466853,17752.331743466853,18092.65907687967,18092.65907687967,1.0000736572448006,1.0000736572448006,4989.206335871565,5084.853674636423,4989.206335871565,5084.853674636423,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
s(x3)_coef,12848.270589305115,15192.142319739844,15867.186082469929,17241.81476247436,1.000688715341152,1.0001509421328012,3610.94384419355,4459.395333474768,4269.677573201222,4845.7280259264435,gaussian,3,gaussian-iwls,250,5000,007-gaussian,20250831-002259,NA,NA,NA,NA,NA
