xnum,bias,var,mse,ci_coverage,ci_width,parameter,data_type,data_seed,model,ntrain,ntest,run,job,mcmc_strategy,apply_jitter
2,-4.172325e-10,0.039803028,0.11337725,0.8082,0.6391564,loc,mixture,27,gaussian-iwls,500,5000,20250831-084359,007-gaussian,NA,NA
3,3.671646e-9,0.028658593,0.04318508,1,0.55037487,loc,mixture,27,gaussian-iwls,500,5000,20250831-084359,007-gaussian,NA,NA
0,1.001358e-9,0.00557326,0.013985127,0.6526,0.23905131,scale,mixture,27,gaussian-iwls,500,5000,20250831-084359,007-gaussian,NA,NA
1,-3.8146972e-10,0.005964923,0.0135245295,0.7446,0.24916582,scale,mixture,27,gaussian-iwls,500,5000,20250831-084359,007-gaussian,NA,NA
2,-8.523464e-10,0.0074694348,0.01624123,0.8092,0.27840236,scale,mixture,27,gaussian-iwls,500,5000,20250831-084359,007-gaussian,NA,NA
3,2.1457672e-10,0.0057503055,0.010045592,0.89339995,0.24482033,scale,mixture,27,gaussian-iwls,500,5000,20250831-084359,007-gaussian,NA,NA
0,-1.6391277e-9,0.006488931,0.00862128,1,0.25666678,loc,mixture,28,gaussian-iwls,1000,5000,20250831-090556,007-gaussian,NA,NA
1,4.196167e-9,0.009089094,0.019775888,0.8792,0.30308715,loc,mixture,28,gaussian-iwls,1000,5000,20250831-090556,007-gaussian,NA,NA
2,6.198883e-10,0.022793818,0.029452294,1,0.47886425,loc,mixture,28,gaussian-iwls,1000,5000,20250831-090556,007-gaussian,NA,NA
3,-6.1035155e-9,0.017800726,0.029852998,0.87579995,0.43054163,loc,mixture,28,gaussian-iwls,1000,5000,20250831-090556,007-gaussian,NA,NA
0,7.241964e-10,0.002914087,0.003965647,1,0.17381418,scale,mixture,28,gaussian-iwls,1000,5000,20250831-090556,007-gaussian,NA,NA
1,-4.4107437e-10,0.0029227228,0.0038538994,1,0.17386824,scale,mixture,28,gaussian-iwls,1000,5000,20250831-090556,007-gaussian,NA,NA
2,-2.6673077e-9,0.0042168675,0.00712144,0.9966,0.20966117,scale,mixture,28,gaussian-iwls,1000,5000,20250831-090556,007-gaussian,NA,NA
3,-1.3411044e-10,0.0033033374,0.0051651695,1,0.18409266,scale,mixture,28,gaussian-iwls,1000,5000,20250831-090556,007-gaussian,NA,NA
0,-6.496906e-9,0.025768356,0.030489564,1,0.51143306,loc,mixture,28,gaussian-iwls,250,5000,20250831-092713,007-gaussian,NA,NA
1,5.9127805e-9,0.03390029,0.06054512,1,0.58343065,loc,mixture,28,gaussian-iwls,250,5000,20250831-092713,007-gaussian,NA,NA
2,-3.5762786e-9,0.087619185,0.1264749,0.94159997,0.956532,loc,mixture,28,gaussian-iwls,250,5000,20250831-092713,007-gaussian,NA,NA
3,-5.2452087e-9,0.06716342,0.09974726,1,0.82963395,loc,mixture,28,gaussian-iwls,250,5000,20250831-092713,007-gaussian,NA,NA
0,-2.2053719e-10,0.01129586,0.016093994,1,0.3430513,scale,mixture,28,gaussian-iwls,250,5000,20250831-092713,007-gaussian,NA,NA
1,9.536743e-11,0.01046795,0.012030222,1,0.32982197,scale,mixture,28,gaussian-iwls,250,5000,20250831-092713,007-gaussian,NA,NA
2,-2.9563902e-9,0.013289514,0.0271728,0.90779996,0.37282747,scale,mixture,28,gaussian-iwls,250,5000,20250831-092713,007-gaussian,NA,NA
3,-1.296401e-10,0.011788976,0.017012121,1,0.34380028,scale,mixture,28,gaussian-iwls,250,5000,20250831-092713,007-gaussian,NA,NA
0,-1.3589858e-9,0.013269951,0.01772549,1,0.36424208,loc,mixture,28,gaussian-iwls,500,5000,20250831-121838,007-gaussian,NA,NA
1,4.196167e-9,0.015474984,0.02843325,0.907,0.39727774,loc,mixture,28,gaussian-iwls,500,5000,20250831-121838,007-gaussian,NA,NA
2,6.437301e-10,0.040977556,0.06460464,0.9418,0.6500342,loc,mixture,28,gaussian-iwls,500,5000,20250831-121838,007-gaussian,NA,NA
3,-5.6803224e-9,0.033243027,0.053454015,0.9508,0.5845347,loc,mixture,28,gaussian-iwls,500,5000,20250831-121838,007-gaussian,NA,NA
0,1.001358e-9,0.0056851883,0.008178072,1,0.24247292,scale,mixture,28,gaussian-iwls,500,5000,20250831-121838,007-gaussian,NA,NA
1,-2.3841856e-10,0.0054073147,0.007863489,1,0.23646425,scale,mixture,28,gaussian-iwls,500,5000,20250831-121838,007-gaussian,NA,NA
2,-2.5749205e-9,0.007519872,0.014711015,0.95659995,0.2809337,scale,mixture,28,gaussian-iwls,500,5000,20250831-121838,007-gaussian,NA,NA
3,-1.4305114e-10,0.0062092324,0.007964768,1,0.25183216,scale,mixture,28,gaussian-iwls,500,5000,20250831-121838,007-gaussian,NA,NA
0,2.8908251e-9,0.0059314435,0.01115858,0.8954,0.24712297,loc,mixture,29,gaussian-iwls,1000,5000,20250831-110607,007-gaussian,NA,NA
1,-5.4597855e-9,0.007979788,0.01998514,0.85459995,0.28362054,loc,mixture,29,gaussian-iwls,1000,5000,20250831-110607,007-gaussian,NA,NA
2,-9.292364e-9,0.020342391,0.036022045,0.96279997,0.45676592,loc,mixture,29,gaussian-iwls,1000,5000,20250831-110607,007-gaussian,NA,NA
3,2.169609e-9,0.015064273,0.024211535,1,0.39751446,loc,mixture,29,gaussian-iwls,1000,5000,20250831-110607,007-gaussian,NA,NA
0,-1.1324882e-10,0.0028663704,0.0036224672,1,0.1731253,scale,mixture,29,gaussian-iwls,1000,5000,20250831-110607,007-gaussian,NA,NA
1,-3.8295983e-10,0.0028735928,0.0030236144,1,0.17213936,scale,mixture,29,gaussian-iwls,1000,5000,20250831-110607,007-gaussian,NA,NA
2,-2.5749205e-9,0.0042808084,0.005212548,1,0.21232836,scale,mixture,29,gaussian-iwls,1000,5000,20250831-110607,007-gaussian,NA,NA
3,-8.106231e-10,0.0030597749,0.0063111805,0.92179996,0.17848226,scale,mixture,29,gaussian-iwls,1000,5000,20250831-110607,007-gaussian,NA,NA
0,5.4836274e-10,0.019123029,0.051385283,0.80579996,0.43895042,loc,mixture,29,gaussian-iwls,250,5000,20250831-092131,007-gaussian,NA,NA
1,-4.9591065e-9,0.032637928,0.10976503,0.68119997,0.57943296,loc,mixture,29,gaussian-iwls,250,5000,20250831-092131,007-gaussian,NA,NA
2,-9.155273e-9,0.08102083,0.10066154,1,0.8991618,loc,mixture,29,gaussian-iwls,250,5000,20250831-092131,007-gaussian,NA,NA
3,3.4332275e-9,0.054172568,0.13021562,0.7658,0.75421,loc,mixture,29,gaussian-iwls,250,5000,20250831-092131,007-gaussian,NA,NA
0,-3.8146972e-10,0.01119826,0.011899234,1,0.33871928,scale,mixture,29,gaussian-iwls,250,5000,20250831-092131,007-gaussian,NA,NA
1,-5.938113e-10,0.012199503,0.01739611,1,0.35162637,scale,mixture,29,gaussian-iwls,250,5000,20250831-092131,007-gaussian,NA,NA
2,-2.2411346e-9,0.013695312,0.027455097,0.98459995,0.3763785,scale,mixture,29,gaussian-iwls,250,5000,20250831-092131,007-gaussian,NA,NA
3,-4.768371e-10,0.0120783085,0.02597054,0.8016,0.34770423,scale,mixture,29,gaussian-iwls,250,5000,20250831-092131,007-gaussian,NA,NA
0,1.6927719e-9,0.0107976105,0.031230925,0.6342,0.33261058,loc,mixture,29,gaussian-iwls,500,5000,20250831-124303,007-gaussian,NA,NA
1,-4.7683715e-9,0.0153834205,0.061103176,0.5434,0.39527237,loc,mixture,29,gaussian-iwls,500,5000,20250831-124303,007-gaussian,NA,NA
2,-1.2683868e-8,0.038715888,0.060681336,1,0.6253935,loc,mixture,29,gaussian-iwls,500,5000,20250831-124303,007-gaussian,NA,NA
3,2.8133391e-9,0.028771413,0.06030752,0.8818,0.54956055,loc,mixture,29,gaussian-iwls,500,5000,20250831-124303,007-gaussian,NA,NA
0,-3.1292438e-10,0.0054520257,0.0066539007,1,0.23792104,scale,mixture,29,gaussian-iwls,500,5000,20250831-124303,007-gaussian,NA,NA
1,-2.8610228e-10,0.005563184,0.008637275,0.9404,0.23954923,scale,mixture,29,gaussian-iwls,500,5000,20250831-124303,007-gaussian,NA,NA
2,-2.9087066e-9,0.007899931,0.012634022,1,0.28633425,scale,mixture,29,gaussian-iwls,500,5000,20250831-124303,007-gaussian,NA,NA
3,-7.1525574e-10,0.005888727,0.0125208795,0.94759995,0.2460717,scale,mixture,29,gaussian-iwls,500,5000,20250831-124303,007-gaussian,NA,NA
0,2.6226044e-10,0.006056763,0.00873554,1,0.25039926,loc,mixture,30,gaussian-iwls,1000,5000,20250831-105808,007-gaussian,NA,NA
1,-6.055832e-9,0.0087421425,0.014464348,1,0.29797298,loc,mixture,30,gaussian-iwls,1000,5000,20250831-105808,007-gaussian,NA,NA
2,2.4032593e-8,0.023349699,0.044218145,0.89239997,0.4851616,loc,mixture,30,gaussian-iwls,1000,5000,20250831-105808,007-gaussian,NA,NA
3,-4.6491624e-9,0.016872747,0.02688061,1,0.41824466,loc,mixture,30,gaussian-iwls,1000,5000,20250831-105808,007-gaussian,NA,NA
0,-4.172325e-10,0.002828133,0.0032721607,1,0.17172575,scale,mixture,30,gaussian-iwls,1000,5000,20250831-105808,007-gaussian,NA,NA
1,4.2170284e-10,0.0028570818,0.003756216,1,0.17271765,scale,mixture,30,gaussian-iwls,1000,5000,20250831-105808,007-gaussian,NA,NA
2,-1.6234815e-9,0.004314693,0.0045748022,1,0.21262133,scale,mixture,30,gaussian-iwls,1000,5000,20250831-105808,007-gaussian,NA,NA
3,-5.125999e-10,0.0034466407,0.0043811332,1,0.18807547,scale,mixture,30,gaussian-iwls,1000,5000,20250831-105808,007-gaussian,NA,NA
0,-9.536743e-10,0.023837555,0.054332055,0.92039996,0.49769497,loc,mixture,30,gaussian-iwls,250,5000,20250831-120005,007-gaussian,NA,NA
1,-7.343292e-9,0.034450658,0.05964002,1,0.5840847,loc,mixture,30,gaussian-iwls,250,5000,20250831-120005,007-gaussian,NA,NA
2,2.4032593e-8,0.090532415,0.16470936,0.9686,0.9525211,loc,mixture,30,gaussian-iwls,250,5000,20250831-120005,007-gaussian,NA,NA
3,-5.2452087e-9,0.064204074,0.15149309,0.89,0.80833346,loc,mixture,30,gaussian-iwls,250,5000,20250831-120005,007-gaussian,NA,NA
0,-6.198883e-10,0.012318284,0.030656615,0.80179995,0.35047978,scale,mixture,30,gaussian-iwls,250,5000,20250831-120005,007-gaussian,NA,NA
1,5.00679e-10,0.011266352,0.014978592,1,0.33956644,scale,mixture,30,gaussian-iwls,250,5000,20250831-120005,007-gaussian,NA,NA
2,-1.9311905e-9,0.01630264,0.024104318,1,0.4138018,scale,mixture,30,gaussian-iwls,250,5000,20250831-120005,007-gaussian,NA,NA
3,-4.2915344e-10,0.013862901,0.016997803,1,0.3713606,scale,mixture,30,gaussian-iwls,250,5000,20250831-120005,007-gaussian,NA,NA
0,-1.7642975e-9,0.011653293,0.018423807,1,0.34785077,loc,mixture,30,gaussian-iwls,500,5000,20250831-104721,007-gaussian,NA,NA
1,-5.6982037e-9,0.018529484,0.03501413,0.894,0.43195537,loc,mixture,30,gaussian-iwls,500,5000,20250831-104721,007-gaussian,NA,NA
2,2.5177002e-8,0.04513355,0.08899492,0.98719996,0.678174,loc,mixture,30,gaussian-iwls,500,5000,20250831-104721,007-gaussian,NA,NA
3,-4.4345856e-9,0.03280571,0.0660276,0.8764,0.5818955,loc,mixture,30,gaussian-iwls,500,5000,20250831-104721,007-gaussian,NA,NA
0,-6.198883e-10,0.0054847584,0.008061575,1,0.23739025,scale,mixture,30,gaussian-iwls,500,5000,20250831-104721,007-gaussian,NA,NA
1,5.662441e-10,0.005289278,0.006811694,1,0.23417114,scale,mixture,30,gaussian-iwls,500,5000,20250831-104721,007-gaussian,NA,NA
2,-1.6570091e-9,0.008516239,0.009579297,1,0.29997241,scale,mixture,30,gaussian-iwls,500,5000,20250831-104721,007-gaussian,NA,NA
3,-4.2915344e-10,0.006251474,0.009690694,1,0.25218952,scale,mixture,30,gaussian-iwls,500,5000,20250831-104721,007-gaussian,NA,NA
0,4.3332578e-9,0.0062597073,0.0076075722,1,0.25260186,loc,mixture,31,gaussian-iwls,1000,5000,20250831-130250,007-gaussian,NA,NA
1,3.182888e-9,0.009862735,0.015731063,0.92579997,0.31191844,loc,mixture,31,gaussian-iwls,1000,5000,20250831-130250,007-gaussian,NA,NA
2,1.2683868e-8,0.022109676,0.034005,1,0.47440574,loc,mixture,31,gaussian-iwls,1000,5000,20250831-130250,007-gaussian,NA,NA
3,-8.5830687e-10,0.015135562,0.027131,1,0.39910024,loc,mixture,31,gaussian-iwls,1000,5000,20250831-130250,007-gaussian,NA,NA
0,-9.0599056e-10,0.002912342,0.004333995,1,0.17346625,scale,mixture,31,gaussian-iwls,1000,5000,20250831-130250,007-gaussian,NA,NA
1,3.606081e-10,0.0030295802,0.0035699096,1,0.17739086,scale,mixture,31,gaussian-iwls,1000,5000,20250831-130250,007-gaussian,NA,NA
2,1.9401312e-9,0.0043202103,0.0048938976,1,0.21341555,scale,mixture,31,gaussian-iwls,1000,5000,20250831-130250,007-gaussian,NA,NA
3,-2.3841856e-10,0.00336097,0.0049937116,1,0.18676925,scale,mixture,31,gaussian-iwls,1000,5000,20250831-130250,007-gaussian,NA,NA
0,5.7578085e-9,0.023429235,0.03681572,1,0.481164,loc,mixture,31,gaussian-iwls,250,5000,20250831-102004,007-gaussian,NA,NA
1,4.762411e-9,0.047092956,0.05426274,1,0.65378165,loc,mixture,31,gaussian-iwls,250,5000,20250831-102004,007-gaussian,NA,NA
2,8.773804e-9,0.08198399,0.15099663,0.83879995,0.9102827,loc,mixture,31,gaussian-iwls,250,5000,20250831-102004,007-gaussian,NA,NA
3,1.4781951e-9,0.055866376,0.11174559,0.92139995,0.76464105,loc,mixture,31,gaussian-iwls,250,5000,20250831-102004,007-gaussian,NA,NA
0,-9.0599056e-10,0.011548427,0.013605726,1,0.3416616,scale,mixture,31,gaussian-iwls,250,5000,20250831-102004,007-gaussian,NA,NA
1,6.198883e-10,0.012198042,0.017746294,1,0.35094285,scale,mixture,31,gaussian-iwls,250,5000,20250831-102004,007-gaussian,NA,NA
2,1.6212462e-9,0.015695505,0.02565626,1,0.40315062,scale,mixture,31,gaussian-iwls,250,5000,20250831-102004,007-gaussian,NA,NA
3,-4.7683715e-11,0.01195998,0.019997938,1,0.34893316,scale,mixture,31,gaussian-iwls,250,5000,20250831-102004,007-gaussian,NA,NA
0,5.2332876e-9,0.010789762,0.014769946,1,0.33040416,loc,mixture,31,gaussian-iwls,500,5000,20250831-100653,007-gaussian,NA,NA
1,3.4332275e-9,0.019267878,0.028779576,1,0.4241409,loc,mixture,31,gaussian-iwls,500,5000,20250831-100653,007-gaussian,NA,NA
2,1.296997e-8,0.039763812,0.07929002,0.84819996,0.6335296,loc,mixture,31,gaussian-iwls,500,5000,20250831-100653,007-gaussian,NA,NA
3,-1.2874602e-9,0.02742969,0.04756767,0.91999996,0.5373817,loc,mixture,31,gaussian-iwls,500,5000,20250831-100653,007-gaussian,NA,NA
0,-9.2983243e-10,0.0055659194,0.00767879,1,0.23961106,scale,mixture,31,gaussian-iwls,500,5000,20250831-100653,007-gaussian,NA,NA
1,5.2452087e-10,0.005673973,0.009893192,1,0.24177006,scale,mixture,31,gaussian-iwls,500,5000,20250831-100653,007-gaussian,NA,NA
2,1.6480683e-9,0.008837683,0.0170421,0.8972,0.30380034,scale,mixture,31,gaussian-iwls,500,5000,20250831-100653,007-gaussian,NA,NA
3,3.5762785e-11,0.006642336,0.011085982,0.97239995,0.26267013,scale,mixture,31,gaussian-iwls,500,5000,20250831-100653,007-gaussian,NA,NA
0,-5.185604e-10,0.005934133,0.012265799,0.8736,0.24755295,loc,mixture,32,gaussian-iwls,1000,5000,20250831-111128,007-gaussian,NA,NA
1,1.0824203e-8,0.009441818,0.018788207,0.819,0.30559918,loc,mixture,32,gaussian-iwls,1000,5000,20250831-111128,007-gaussian,NA,NA
2,1.2874603e-8,0.022470213,0.04470215,0.91719997,0.47459242,loc,mixture,32,gaussian-iwls,1000,5000,20250831-111128,007-gaussian,NA,NA
3,2.0980835e-9,0.016706958,0.03979815,0.7808,0.41893134,loc,mixture,32,gaussian-iwls,1000,5000,20250831-111128,007-gaussian,NA,NA
0,-1.66893e-10,0.0028286192,0.0033507522,1,0.1713761,scale,mixture,32,gaussian-iwls,1000,5000,20250831-111128,007-gaussian,NA,NA
1,5.543232e-10,0.0029521724,0.0036369185,1,0.17425206,scale,mixture,32,gaussian-iwls,1000,5000,20250831-111128,007-gaussian,NA,NA
2,1.9073486e-10,0.004167502,0.0057773124,1,0.20799848,scale,mixture,32,gaussian-iwls,1000,5000,20250831-111128,007-gaussian,NA,NA
3,6.0796734e-10,0.0033567909,0.0041009225,1,0.18786909,scale,mixture,32,gaussian-iwls,1000,5000,20250831-111128,007-gaussian,NA,NA
0,-1.1444091e-9,0.02243232,0.053362623,0.85819995,0.47757694,loc,mixture,32,gaussian-iwls,250,5000,20250831-105033,007-gaussian,NA,NA
1,1.0538101e-8,0.039640613,0.06444724,0.91319996,0.61994535,loc,mixture,32,gaussian-iwls,250,5000,20250831-105033,007-gaussian,NA,NA
2,9.346008e-9,0.08526981,0.12190581,1,0.93468523,loc,mixture,32,gaussian-iwls,250,5000,20250831-105033,007-gaussian,NA,NA
3,9.107589e-9,0.067684956,0.123716496,0.9826,0.8411344,loc,mixture,32,gaussian-iwls,250,5000,20250831-105033,007-gaussian,NA,NA
0,-1.7881393e-11,0.011108984,0.015470205,1,0.33506596,scale,mixture,32,gaussian-iwls,250,5000,20250831-105033,007-gaussian,NA,NA
1,9.2983243e-10,0.011446739,0.015251502,1,0.34090245,scale,mixture,32,gaussian-iwls,250,5000,20250831-105033,007-gaussian,NA,NA
2,-1.9073486e-10,0.014047346,0.026660144,0.9174,0.38236853,scale,mixture,32,gaussian-iwls,250,5000,20250831-105033,007-gaussian,NA,NA
3,1.4305115e-9,0.011766014,0.01759457,1,0.35109487,scale,mixture,32,gaussian-iwls,250,5000,20250831-105033,007-gaussian,NA,NA
0,-2.4437904e-10,0.010504492,0.0126623595,1,0.32811862,loc,mixture,32,gaussian-iwls,500,5000,20250831-102300,007-gaussian,NA,NA
1,1.1658668e-8,0.01882089,0.035081618,0.85999995,0.43188962,loc,mixture,32,gaussian-iwls,500,5000,20250831-102300,007-gaussian,NA,NA
2,1.3160705e-8,0.044897333,0.0802148,0.88879997,0.6608255,loc,mixture,32,gaussian-iwls,500,5000,20250831-102300,007-gaussian,NA,NA
3,6.341934e-9,0.03055906,0.08008776,0.7402,0.5645056,loc,mixture,32,gaussian-iwls,500,5000,20250831-102300,007-gaussian,NA,NA
0,-1.6093253e-10,0.005498039,0.006331298,1,0.2373977,scale,mixture,32,gaussian-iwls,500,5000,20250831-102300,007-gaussian,NA,NA
1,6.0796734e-10,0.0055558165,0.008566796,1,0.23856604,scale,mixture,32,gaussian-iwls,500,5000,20250831-102300,007-gaussian,NA,NA
2,4.0531156e-10,0.008507124,0.010733273,1,0.29522675,scale,mixture,32,gaussian-iwls,500,5000,20250831-102300,007-gaussian,NA,NA
3,1.001358e-9,0.0060740258,0.00774123,1,0.25270307,scale,mixture,32,gaussian-iwls,500,5000,20250831-102300,007-gaussian,NA,NA
0,1.0490417e-9,0.0063621765,0.01064896,1,0.25636852,loc,mixture,33,gaussian-iwls,1000,5000,20250831-110237,007-gaussian,NA,NA
1,-1.4305115e-9,0.009927864,0.016299225,1,0.3141396,loc,mixture,33,gaussian-iwls,1000,5000,20250831-110237,007-gaussian,NA,NA
2,-3.4332275e-9,0.022376455,0.03472225,0.98359996,0.4789097,loc,mixture,33,gaussian-iwls,1000,5000,20250831-110237,007-gaussian,NA,NA
3,3.7193297e-9,0.017667975,0.0312064,0.8714,0.42678267,loc,mixture,33,gaussian-iwls,1000,5000,20250831-110237,007-gaussian,NA,NA
0,8.940697e-11,0.002791222,0.0038915202,1,0.1707473,scale,mixture,33,gaussian-iwls,1000,5000,20250831-110237,007-gaussian,NA,NA
1,-4.172325e-10,0.002977667,0.003422108,1,0.17597245,scale,mixture,33,gaussian-iwls,1000,5000,20250831-110237,007-gaussian,NA,NA
2,1.8715858e-9,0.0040678913,0.007192091,0.93799996,0.2057533,scale,mixture,33,gaussian-iwls,1000,5000,20250831-110237,007-gaussian,NA,NA
3,-3.5464762e-10,0.0035129222,0.0037599793,1,0.190449,scale,mixture,33,gaussian-iwls,1000,5000,20250831-110237,007-gaussian,NA,NA
0,2.0980835e-9,0.019239489,0.024081307,1,0.44155282,loc,mixture,33,gaussian-iwls,250,5000,20250831-111722,007-gaussian,NA,NA
1,-2.0503996e-9,0.026706472,0.034692034,1,0.51982164,loc,mixture,33,gaussian-iwls,250,5000,20250831-111722,007-gaussian,NA,NA
2,2.3841856e-10,0.08708649,0.13494599,0.97099996,0.93506,loc,mixture,33,gaussian-iwls,250,5000,20250831-111722,007-gaussian,NA,NA
3,5.9127805e-9,0.058626268,0.14359398,0.76,0.78160435,loc,mixture,33,gaussian-iwls,250,5000,20250831-111722,007-gaussian,NA,NA
0,0,0.010464918,0.011282634,1,0.32755375,scale,mixture,33,gaussian-iwls,250,5000,20250831-111722,007-gaussian,NA,NA
1,-6.67572e-10,0.011136874,0.024243588,1,0.33758688,scale,mixture,33,gaussian-iwls,250,5000,20250831-111722,007-gaussian,NA,NA
2,1.9550324e-9,0.014630897,0.032303233,0.95379996,0.38530198,scale,mixture,33,gaussian-iwls,250,5000,20250831-111722,007-gaussian,NA,NA
3,-4.0531156e-10,0.011181528,0.02131215,1,0.33673787,scale,mixture,33,gaussian-iwls,250,5000,20250831-111722,007-gaussian,NA,NA
0,1.335144e-9,0.011324634,0.017852658,1,0.34130788,loc,mixture,33,gaussian-iwls,500,5000,20250831-110747,007-gaussian,NA,NA
1,-3.1471252e-9,0.01820237,0.030624593,1,0.43032205,loc,mixture,33,gaussian-iwls,500,5000,20250831-110747,007-gaussian,NA,NA
2,-7.009506e-9,0.043639813,0.0794712,0.93359995,0.67018723,loc,mixture,33,gaussian-iwls,500,5000,20250831-110747,007-gaussian,NA,NA
3,4.9591065e-9,0.03359929,0.06668495,0.8544,0.589887,loc,mixture,33,gaussian-iwls,500,5000,20250831-110747,007-gaussian,NA,NA
0,1.7881394e-10,0.0052542817,0.0069477786,1,0.2336561,scale,mixture,33,gaussian-iwls,500,5000,20250831-110747,007-gaussian,NA,NA
1,-9.0599056e-10,0.0057793497,0.008549981,1,0.24433143,scale,mixture,33,gaussian-iwls,500,5000,20250831-110747,007-gaussian,NA,NA
2,1.66893e-9,0.008083545,0.014968308,0.97959995,0.2865776,scale,mixture,33,gaussian-iwls,500,5000,20250831-110747,007-gaussian,NA,NA
3,-4.172325e-10,0.0062972815,0.008698547,1,0.25267068,scale,mixture,33,gaussian-iwls,500,5000,20250831-110747,007-gaussian,NA,NA
0,5.7697296e-9,0.0065057045,0.008343249,1,0.25811267,loc,mixture,34,gaussian-iwls,1000,5000,20250831-120230,007-gaussian,NA,NA
1,-3.862381e-9,0.008496273,0.017879663,0.94619995,0.29047057,loc,mixture,34,gaussian-iwls,1000,5000,20250831-120230,007-gaussian,NA,NA
2,-1.0609627e-9,0.021919008,0.034080338,0.92759997,0.47167793,loc,mixture,34,gaussian-iwls,1000,5000,20250831-120230,007-gaussian,NA,NA
3,-3.5762785e-11,0.01776046,0.03412284,0.8964,0.43000388,loc,mixture,34,gaussian-iwls,1000,5000,20250831-120230,007-gaussian,NA,NA
0,-3.4570694e-10,0.0028501856,0.0034363326,1,0.17170642,scale,mixture,34,gaussian-iwls,1000,5000,20250831-120230,007-gaussian,NA,NA
1,-1.02072954e-10,0.0029064056,0.0029880418,1,0.1733822,scale,mixture,34,gaussian-iwls,1000,5000,20250831-120230,007-gaussian,NA,NA
2,3.0875205e-9,0.004080076,0.0063949693,1,0.20665996,scale,mixture,34,gaussian-iwls,1000,5000,20250831-120230,007-gaussian,NA,NA
3,-3.0994415e-10,0.0033949001,0.004679583,1,0.18821526,scale,mixture,34,gaussian-iwls,1000,5000,20250831-120230,007-gaussian,NA,NA
0,3.3617018e-9,0.026719512,0.030178592,1,0.5083472,loc,mixture,34,gaussian-iwls,250,5000,20250831-155522,007-gaussian,NA,NA
1,-4.2915342e-9,0.034297463,0.07165536,1,0.5796346,loc,mixture,34,gaussian-iwls,250,5000,20250831-155522,007-gaussian,NA,NA
2,-3.6239622e-9,0.08765783,0.21256334,0.78779995,0.9475918,loc,mixture,34,gaussian-iwls,250,5000,20250831-155522,007-gaussian,NA,NA
3,-7.6293943e-10,0.059490725,0.09723567,0.969,0.78553957,loc,mixture,34,gaussian-iwls,250,5000,20250831-155522,007-gaussian,NA,NA
0,-7.6293943e-10,0.01103794,0.02200018,1,0.3342952,scale,mixture,34,gaussian-iwls,250,5000,20250831-155522,007-gaussian,NA,NA
1,-1.4305114e-10,0.012149959,0.014057366,1,0.35089275,scale,mixture,34,gaussian-iwls,250,5000,20250831-155522,007-gaussian,NA,NA
2,2.914667e-9,0.014972108,0.026423352,1,0.39031392,scale,mixture,34,gaussian-iwls,250,5000,20250831-155522,007-gaussian,NA,NA
3,-3.5762787e-10,0.011963428,0.023794543,0.9044,0.34921846,scale,mixture,34,gaussian-iwls,250,5000,20250831-155522,007-gaussian,NA,NA
