index,variable,kernel,error_code,error_msg,phase,count,relative,run,model
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lq8bks2i,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,76,0.00379999999999999,dummy-lq8bks2i,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,6,1.5e-4,dummy-lq8bks2i,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-lq8bks2i,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lq8bks2i,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lq8bks2i,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lq8bks2i,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,72,0.0036,dummy-lqnkz4fw,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,265,0.006625,dummy-lqnkz4fw,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-lqnkz4fw,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lqnkz4fw,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,72,0.0036,dummy-lqnkz4fw,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,265,0.006625,dummy-lqnkz4fw,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-lqnkz4fw,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lqnkz4fw,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lqnkz4fw,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lqnkz4fw,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,92,0.0046,dummy-lqv2obi8,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1698,0.04245,dummy-lqv2obi8,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,10,5e-4,dummy-lqv2obi8,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lqv2obi8,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,92,0.0046,dummy-lqv2obi8,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1698,0.04245,dummy-lqv2obi8,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,10,5e-4,dummy-lqv2obi8,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lqv2obi8,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lqv2obi8,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lqv2obi8,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-lroqe2bj,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-lroqe2bj,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,40,0.002,dummy-lroqe2bj,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lroqe2bj,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-lroqe2bj,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-lroqe2bj,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,40,0.002,dummy-lroqe2bj,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lroqe2bj,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lroqe2bj,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lroqe2bj,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,58,0.0029,dummy-ltmk6ym2,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,44,0.00109999999999999,dummy-ltmk6ym2,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,17,8.5e-4,dummy-ltmk6ym2,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-ltmk6ym2,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,58,0.0029,dummy-ltmk6ym2,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,44,0.00109999999999999,dummy-ltmk6ym2,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,17,8.5e-4,dummy-ltmk6ym2,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-ltmk6ym2,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-ltmk6ym2,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-ltmk6ym2,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-lu6rnz2z,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,19,4.7499999999999e-4,dummy-lu6rnz2z,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,16,8e-4,dummy-lu6rnz2z,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lu6rnz2z,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-lu6rnz2z,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,19,4.7499999999999e-4,dummy-lu6rnz2z,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,16,8e-4,dummy-lu6rnz2z,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lu6rnz2z,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lu6rnz2z,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lu6rnz2z,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,43,0.00215,dummy-luosyq8s,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,31,7.75e-4,dummy-luosyq8s,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-luosyq8s,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-luosyq8s,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,43,0.00215,dummy-luosyq8s,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,31,7.75e-4,dummy-luosyq8s,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-luosyq8s,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-luosyq8s,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-luosyq8s,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-luosyq8s,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-lv0pgzie,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,80,0.002,dummy-lv0pgzie,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,910,0.0455,dummy-lv0pgzie,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lv0pgzie,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-lv0pgzie,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,80,0.002,dummy-lv0pgzie,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,910,0.0455,dummy-lv0pgzie,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lv0pgzie,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lv0pgzie,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lv0pgzie,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,88,0.00439999999999999,dummy-lv1anusm,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,93,0.002325,dummy-lv1anusm,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-lv1anusm,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lv1anusm,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,88,0.00439999999999999,dummy-lv1anusm,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,93,0.002325,dummy-lv1anusm,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-lv1anusm,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lv1anusm,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lv1anusm,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lv1anusm,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,93,0.00465,dummy-lvegz6nr,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,201,0.005025,dummy-lvegz6nr,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,37,0.00185,dummy-lvegz6nr,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-lvegz6nr,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,93,0.00465,dummy-lvegz6nr,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,201,0.005025,dummy-lvegz6nr,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,37,0.00185,dummy-lvegz6nr,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-lvegz6nr,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lvegz6nr,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lvegz6nr,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,76,0.00379999999999999,dummy-lw7a79ox,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,112,0.0028,dummy-lw7a79ox,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-lw7a79ox,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lw7a79ox,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,76,0.00379999999999999,dummy-lw7a79ox,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,112,0.0028,dummy-lw7a79ox,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-lw7a79ox,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lw7a79ox,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lw7a79ox,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lw7a79ox,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,65,0.00325,dummy-lwc269h7,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,35,8.75e-4,dummy-lwc269h7,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,48,0.0024,dummy-lwc269h7,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-lwc269h7,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,65,0.00325,dummy-lwc269h7,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,35,8.75e-4,dummy-lwc269h7,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,48,0.0024,dummy-lwc269h7,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-lwc269h7,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lwc269h7,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lwc269h7,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,31,0.00155,dummy-lwfx5mu9,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-lwfx5mu9,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,65,0.00325,dummy-lwfx5mu9,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lwfx5mu9,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,31,0.00155,dummy-lwfx5mu9,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-lwfx5mu9,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,65,0.00325,dummy-lwfx5mu9,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lwfx5mu9,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lwfx5mu9,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lwfx5mu9,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-lwso5qq6,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,23,5.75e-4,dummy-lwso5qq6,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-lwso5qq6,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lwso5qq6,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-lwso5qq6,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,23,5.75e-4,dummy-lwso5qq6,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-lwso5qq6,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lwso5qq6,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lwso5qq6,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lwso5qq6,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,88,0.00439999999999999,dummy-lx5fcwla,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,226,0.00565,dummy-lx5fcwla,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,30,0.00149999999999999,dummy-lx5fcwla,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,2,5e-5,dummy-lx5fcwla,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,88,0.00439999999999999,dummy-lx5fcwla,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,226,0.00565,dummy-lx5fcwla,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,30,0.00149999999999999,dummy-lx5fcwla,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,2,5e-5,dummy-lx5fcwla,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lx5fcwla,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lx5fcwla,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-lxso0kdu,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,51,0.001275,dummy-lxso0kdu,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-lxso0kdu,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lxso0kdu,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-lxso0kdu,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,51,0.001275,dummy-lxso0kdu,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-lxso0kdu,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lxso0kdu,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lxso0kdu,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lxso0kdu,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,60,0.003,dummy-lyb4zv6g,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,52,0.0013,dummy-lyb4zv6g,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,396,0.01979999999999999,dummy-lyb4zv6g,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lyb4zv6g,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,60,0.003,dummy-lyb4zv6g,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,52,0.0013,dummy-lyb4zv6g,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,396,0.01979999999999999,dummy-lyb4zv6g,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lyb4zv6g,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lyb4zv6g,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lyb4zv6g,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,64,0.00319999999999999,dummy-lygu97cl,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,10,2.5e-4,dummy-lygu97cl,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-lygu97cl,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lygu97cl,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,64,0.00319999999999999,dummy-lygu97cl,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,10,2.5e-4,dummy-lygu97cl,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-lygu97cl,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lygu97cl,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lygu97cl,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lygu97cl,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,76,0.00379999999999999,dummy-lz2p6019,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,130,0.00325,dummy-lz2p6019,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1499,0.07495,dummy-lz2p6019,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lz2p6019,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,76,0.00379999999999999,dummy-lz2p6019,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,130,0.00325,dummy-lz2p6019,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1499,0.07495,dummy-lz2p6019,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lz2p6019,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lz2p6019,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lz2p6019,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,49,0.00245,dummy-lz4be5l8,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,2,5e-5,dummy-lz4be5l8,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,48,0.0024,dummy-lz4be5l8,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lz4be5l8,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,49,0.00245,dummy-lz4be5l8,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,2,5e-5,dummy-lz4be5l8,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,48,0.0024,dummy-lz4be5l8,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lz4be5l8,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lz4be5l8,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lz4be5l8,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,92,0.0046,dummy-lztiwitw,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,49,0.001225,dummy-lztiwitw,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,3.9999999999999e-4,dummy-lztiwitw,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lztiwitw,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,92,0.0046,dummy-lztiwitw,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,49,0.001225,dummy-lztiwitw,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,3.9999999999999e-4,dummy-lztiwitw,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-lztiwitw,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-lztiwitw,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-lztiwitw,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,78,0.0039,dummy-m0lk20rt,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1,2.5e-5,dummy-m0lk20rt,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-m0lk20rt,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-m0lk20rt,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,78,0.0039,dummy-m0lk20rt,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1,2.5e-5,dummy-m0lk20rt,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-m0lk20rt,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-m0lk20rt,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-m0lk20rt,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-m0lk20rt,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,27,0.00135,dummy-m0m85t4d,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-m0m85t4d,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,82,0.0041,dummy-m0m85t4d,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-m0m85t4d,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,27,0.00135,dummy-m0m85t4d,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-m0m85t4d,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,82,0.0041,dummy-m0m85t4d,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-m0m85t4d,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-m0m85t4d,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-m0m85t4d,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,66,0.0033,dummy-m1dfeq71,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,44,0.0011,dummy-m1dfeq71,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,646,0.0323,dummy-m1dfeq71,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-m1dfeq71,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,66,0.0033,dummy-m1dfeq71,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,44,0.0011,dummy-m1dfeq71,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,646,0.0323,dummy-m1dfeq71,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-m1dfeq71,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-m1dfeq71,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-m1dfeq71,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,85,0.00424999999999999,dummy-m2l6djrn,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,364,0.0091,dummy-m2l6djrn,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-m2l6djrn,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-m2l6djrn,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,85,0.00424999999999999,dummy-m2l6djrn,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,364,0.0091,dummy-m2l6djrn,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-m2l6djrn,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-m2l6djrn,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-m2l6djrn,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-m2l6djrn,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,57,0.00285,dummy-m4k94k04,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,167,0.004175,dummy-m4k94k04,ptm
